"Observer","ScientificName","CommonName","x","dates","county","easting","northing","UTMZone","datum","coordinate_type","location_uncertainty","lifestage","sex","disposition","museum","tag","fieldtag","habitat","other","comments"
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",2,2022-07-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Yenni, Glenda","Chaetodipus hispidus","Hispid pocket mouse",1,2022-04-10,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",17,2022-02-27,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Diaz, Renata","Chaetodipus penicillatus","Desert pocket mouse",2,2022-05-01,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",4,2022-09-24,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-07-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Diaz, Renata","Chaetodipus penicillatus","Desert pocket mouse",26,2022-04-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",89,2022-09-02,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",7,2022-07-31,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-11-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Diaz, Renata","Chaetodipus penicillatus","Desert pocket mouse",41,2022-05-01,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",24,2022-05-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",3,2022-06-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",12,2022-01-08,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",7,2022-11-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-06-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",2,2022-07-31,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Diaz, Renata","Chaetodipus penicillatus","Desert pocket mouse",52,2022-04-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",4,2022-09-25,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-07-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-11-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Dead","","","","desert scrubland","",""
"Diaz, Renata","Chaetodipus penicillatus","Desert pocket mouse",43,2022-05-01,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",2,2022-12-17,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",2,2022-09-01,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",63,2022-06-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-11-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",6,2022-06-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",8,2022-12-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",3,2022-06-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",8,2022-06-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",69,2022-09-01,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",3,2022-09-24,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-01-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",12,2022-11-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",66,2022-06-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-07-31,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-05-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Diaz, Renata","Chaetodipus penicillatus","Desert pocket mouse",1,2022-05-01,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",8,2022-05-28,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-05-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",4,2022-12-17,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",3,2022-09-25,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",7,2022-01-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",2,2022-06-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",56,2022-09-24,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",12,2022-06-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Yenni, Glenda","Chaetodipus penicillatus","Desert pocket mouse",48,2022-04-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",48,2022-07-31,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",7,2022-12-17,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",8,2022-11-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",80,2022-09-25,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",52,2022-09-01,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",12,2022-02-26,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Yenni, Glenda","Chaetodipus penicillatus","Desert pocket mouse",64,2022-04-10,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",7,2022-05-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",7,2022-11-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-09-25,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",91,2022-06-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-09-03,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",2,2022-09-25,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-09-24,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",29,2022-10-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",44,2022-10-23,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",5,2022-05-28,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",41,2022-09-24,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",9,2022-01-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",108,2022-07-31,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",6,2022-05-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",3,2022-07-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",21,2022-01-08,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-06-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",11,2022-01-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",12,2022-01-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",10,2022-01-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",3,2022-01-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",6,2022-12-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",43,2022-10-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",16,2022-02-26,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",8,2022-09-03,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",70,2022-06-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",76,2022-07-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",55,2022-07-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",23,2022-05-28,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",29,2022-10-23,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-09-24,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",34,2022-05-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",46,2022-09-02,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Diaz, Renata","Chaetodipus penicillatus","Desert pocket mouse",1,2022-04-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Yenni, Glenda","Chaetodipus penicillatus","Desert pocket mouse",38,2022-04-10,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Diaz, Renata","Chaetodipus penicillatus","Desert pocket mouse",1,2022-04-30,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Yenni, Glenda","Chaetodipus penicillatus","Desert pocket mouse",42,2022-04-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2022-05-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",26,2022-05-28,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",7,2022-02-27,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",45,2022-09-25,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",8,2022-06-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Pipilo fuscus","Brown towhee",1,2022-11-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",1,2022-12-17,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",3,2022-12-17,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",1,2022-02-26,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",1,2022-12-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",2,2022-12-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys montanus","Plains harvest mouse",2,2022-11-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys montanus","Plains harvest mouse",2,2022-11-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Sigmodon hispidus","Hispid cotton rat",1,2022-09-24,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Yenni, Glenda","Sigmodon hispidus","Hispid cotton rat",1,2022-04-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Spermophilus spilosoma","Spotted ground squirrel",1,2022-05-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Spermophilus spilosoma","Spotted ground squirrel",1,2022-09-24,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Spermophilus spilosoma","Spotted ground squirrel",1,2022-09-01,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Rodent sp.","Unidentified rodent",1,2022-09-02,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Rodent sp.","Unidentified rodent",1,2022-01-29,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Zonotrichia leucophrys","White Crowned Sparrow",2,2022-12-17,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
