"Observer","ScientificName","CommonName","x","dates","county","easting","northing","UTMZone","datum","coordinate_type","location_uncertainty","lifestage","sex","disposition","museum","tag","fieldtag","habitat","other","comments"
"Dumandan, Patricia","Peromyscus eremicus","Cactus mouse",3,2023-11-12,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus eremicus","Cactus mouse",3,2023-09-16,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",2,2023-03-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",6,2023-03-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-10-15,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",2,2023-10-14,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",3,2023-03-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",2,2023-07-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-01-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-04-23,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-11-12,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-07-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",3,2023-03-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-10-15,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",3,2023-09-15,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",3,2023-05-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-06-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-06-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",3,2023-02-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",3,2023-01-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",2,2023-09-16,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-12-10,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",3,2023-04-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",4,2023-09-16,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",2,2023-09-15,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-05-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-11-11,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",3,2023-04-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-02-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",3,2023-06-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",2,2023-04-23,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",1,2023-02-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Perognathus flavus","Silky pocket mouse",4,2023-02-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus leucopus","White-footed mouse",1,2023-03-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-10-14,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-02-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",5,2023-03-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-12-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-06-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-05-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-09-15,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-06-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-09-16,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-05-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",2,2023-05-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-06-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-11-12,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-03-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-09-16,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",2,2023-03-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-07-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-04-23,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",1,2023-04-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Peromyscus maniculatus","Deer Mouse",6,2023-06-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",7,2023-10-15,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2023-06-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",5,2023-07-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",6,2023-11-11,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",34,2023-06-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2023-06-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",5,2023-11-12,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",21,2023-10-15,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",9,2023-03-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2023-12-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",46,2023-05-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",9,2023-03-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",60,2023-04-23,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2023-04-23,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",9,2023-02-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",28,2023-05-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2023-06-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",2,2023-01-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",58,2023-09-16,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",8,2023-02-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",3,2023-12-10,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2023-09-16,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",35,2023-05-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",12,2023-10-14,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",31,2023-03-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",4,2023-11-11,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",3,2023-02-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2023-12-10,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",19,2023-07-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",41,2023-05-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",51,2023-04-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",23,2023-07-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2023-05-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",33,2023-03-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",9,2023-02-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",39,2023-06-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",44,2023-06-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",43,2023-07-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",28,2023-09-16,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",5,2023-06-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",26,2023-07-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",6,2023-10-14,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2023-01-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",22,2023-09-15,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",1,2023-12-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",10,2023-11-12,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",2,2023-06-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",62,2023-04-23,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",80,2023-06-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",40,2023-04-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Chaetodipus penicillatus","Desert pocket mouse",29,2023-09-15,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys fulvescens","Fulvous harvest mouse",1,2023-09-16,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys fulvescens","Fulvous harvest mouse",1,2023-12-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",8,2023-02-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",9,2023-03-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",7,2023-02-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",4,2023-01-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",10,2023-03-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",9,2023-03-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",3,2023-12-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",1,2023-02-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",1,2023-05-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",3,2023-01-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",2,2023-07-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",2,2023-11-11,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",5,2023-05-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",11,2023-04-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",3,2023-12-10,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",1,2023-05-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Juvenile","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",1,2023-12-10,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",1,2023-10-15,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",6,2023-11-11,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",2,2023-04-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Dead","","","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",4,2023-12-09,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",5,2023-02-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",13,2023-04-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",10,2023-04-23,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",12,2023-03-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",7,2023-10-14,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",5,2023-01-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",3,2023-07-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",10,2023-02-18,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",2,2023-10-14,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",8,2023-05-20,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",4,2023-06-21,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Female","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",6,2023-05-19,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",2,2023-04-22,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","","Released Alive","","PIT","","desert scrubland","",""
"Dumandan, Patricia","Reithrodontomys megalotis","Western harvest mouse",3,2023-11-12,"Cochise",-109.0830584,31.93907884,"","","DD","","Adult","Male","Released Alive","","PIT","","desert scrubland","",""
