gps_num,plot,type,number,east,north,elev,hor_error,vert_error,flag,notes
1814,11,stake,56,681571.081,3535173.429,1316.219,0.018,0.02,0,
1815,11,stake,57,681578.226,3535174.965,1316.126,0.018,0.02,0,
1823,11,stake,61,681540.207,3535165.885,1316.758,0.018,0.02,0,
1822,11,stake,62,681546.346,3535166.072,1316.656,0.019,0.022,0,
1821,11,stake,63,681552.58,3535166.349,1316.586,0.019,0.02,0,
1820,11,stake,64,681558.938,3535166.654,1316.474,0.018,0.02,0,
1819,11,stake,65,681565.391,3535166.928,1316.419,0.018,0.021,0,
1818,11,stake,66,681571.763,3535167.382,1316.371,0.018,0.021,0,
1817,11,stake,67,681578.035,3535167.31,1316.255,0.019,0.021,0,
1824,11,stake,71,681540.366,3535159.497,1316.786,0.019,0.022,0,
1827,11,stake,72,681546.537,3535159.927,1316.795,0.018,0.021,0,
1828,11,stake,73,681552.644,3535160.285,1316.639,0.019,0.021,0,
1830,11,stake,74,681558.966,3535160.723,1316.542,0.018,0.022,0,
1831,11,stake,75,681565.56,3535161.035,1316.538,0.019,0.022,0,
1833,11,stake,76,681571.666,3535161.262,1316.3,0.018,0.022,0,
1834,11,stake,77,681578.107,3535161.537,1316.218,0.018,0.021,0,
1840,12,corner,1,681608.029,3535219.641,1315.446,0.016,0.024,0,
1852,12,corner,2,681657.567,3535222.004,1314.415,0.014,0.021,0,
1898,12,corner,3,681608.985,3535169.729,1315.652,0.015,0.022,0,
1908,12,corner,4,681659.351,3535172.453,1314.704,0.014,0.02,0,
1842,12,quadrat,11,681614.335,3535211.802,1315.327,0.013,0.02,0,
1845,12,quadrat,13,681626.353,3535212.275,1315.052,0.013,0.02,0,
1848,12,quadrat,15,681638.27,3535212.689,1314.933,0.014,0.021,0,
1851,12,quadrat,17,681651.419,3535213.266,1314.62,0.016,0.024,0,
1861,12,quadrat,31,681614.749,3535199.578,1315.2,0.014,0.023,0,
1864,12,quadrat,33,681626.653,3535199.764,1315.087,0.014,0.023,0,
1867,12,quadrat,35,681639.141,3535200.508,1314.866,0.014,0.023,0,
1870,12,quadrat,37,681651.475,3535201.247,1314.692,0.014,0.023,0,
1879,12,quadrat,51,681614.459,3535186.799,1315.374,0.014,0.022,0,
1882,12,quadrat,53,681627.212,3535187.517,1315.103,0.014,0.023,0,
1885,12,quadrat,55,681640.074,3535188.231,1314.877,0.014,0.023,0,
1888,12,quadrat,57,681652.097,3535188.019,1314.754,0.015,0.022,0,
1897,12,quadrat,71,681615.521,3535174.23,1315.394,0.014,0.022,0,
1901,12,quadrat,73,681628.101,3535174.558,1315.127,0.014,0.02,0,
1904,12,quadrat,75,681639.101,3535174.974,1314.999,0.015,0.022,0,
1907,12,quadrat,77,681652.579,3535175.215,1314.865,0.014,0.02,0,
1841,12,stake,11,681614.849,3535213.9,1315.366,0.013,0.02,0,
1843,12,stake,12,681620.849,3535213.872,1315.216,0.014,0.02,0,
1844,12,stake,13,681626.783,3535214.002,1315.086,0.014,0.02,0,
1846,12,stake,14,681633.148,3535214.592,1314.969,0.014,0.021,0,
1847,12,stake,15,681639.348,3535214.812,1314.869,0.014,0.021,0,
1849,12,stake,16,681645.755,3535215.053,1314.739,0.015,0.022,0,
1850,12,stake,17,681651.821,3535215.389,1314.626,0.014,0.021,0,
1859,12,stake,21,681614.784,3535207.545,1315.26,0.015,0.024,0,
1858,12,stake,22,681620.722,3535208.02,1315.167,0.015,0.024,0,
1857,12,stake,23,681627.277,3535208.25,1315.082,0.015,0.023,0,
1856,12,stake,24,681633.226,3535208.705,1314.945,0.014,0.023,0,
1855,12,stake,25,681639.527,3535208.859,1314.847,0.014,0.022,0,
1854,12,stake,26,681645.618,3535208.647,1314.784,0.015,0.023,0,
1853,12,stake,27,681651.967,3535209.041,1314.67,0.016,0.024,0,
1860,12,stake,31,681614.822,3535200.991,1315.228,0.015,0.024,0,
1862,12,stake,32,681621.092,3535200.895,1315.177,0.015,0.022,0,
1863,12,stake,33,681627.236,3535201.733,1315.063,0.014,0.022,0,
1865,12,stake,34,681633.617,3535202.444,1314.949,0.013,0.021,0,
1866,12,stake,35,681639.678,3535202.642,1314.841,0.014,0.023,0,
1868,12,stake,36,681645.847,3535202.988,1314.718,0.014,0.022,0,
1869,12,stake,37,681652.017,3535203.27,1314.692,0.014,0.022,0,
1877,12,stake,41,681614.727,3535194.917,1315.24,0.014,0.023,0,
1876,12,stake,42,681621,3535195.56,1315.195,0.014,0.022,0,
1875,12,stake,43,681627.263,3535195.966,1315.072,0.015,0.024,0,
1874,12,stake,44,681633.432,3535196.121,1315.002,0.014,0.022,0,
1873,12,stake,45,681639.657,3535196.145,1314.864,0.015,0.023,0,
1872,12,stake,46,681646.031,3535196.461,1314.789,0.014,0.022,0,
1871,12,stake,47,681652.335,3535196.674,1314.679,0.015,0.023,0,
1878,12,stake,51,681615.189,3535188.338,1315.348,0.014,0.022,0,
1880,12,stake,52,681620.338,3535188.912,1315.243,0.014,0.022,0,
1881,12,stake,53,681627.513,3535189.423,1315.104,0.014,0.022,0,
1883,12,stake,54,681633.721,3535189.674,1315.026,0.014,0.022,0,
1884,12,stake,55,681639.93,3535190.132,1314.883,0.015,0.022,0,
1886,12,stake,56,681646.071,3535190.274,1314.768,0.015,0.023,0,
1887,12,stake,57,681652.362,3535190.224,1314.77,0.014,0.022,0,
1895,12,stake,61,681615.415,3535182.527,1315.395,0.015,0.023,0,
1894,12,stake,62,681620.382,3535182.834,1315.287,0.014,0.022,0,
1893,12,stake,63,681627.504,3535183.242,1315.143,0.015,0.023,0,
1892,12,stake,64,681633.949,3535183.328,1315.026,0.015,0.022,0,
1891,12,stake,65,681639.944,3535183.615,1314.95,0.015,0.023,0,
1890,12,stake,66,681646.111,3535183.996,1314.907,0.014,0.022,0,
1889,12,stake,67,681652.19,3535184.293,1314.867,0.015,0.023,0,
1896,12,stake,71,681615.761,3535176.265,1315.36,0.014,0.022,0,
1899,12,stake,72,681620.455,3535176.356,1315.263,0.013,0.02,0,
1900,12,stake,73,681627.901,3535176.457,1315.131,0.016,0.023,0,
1902,12,stake,74,681633.922,3535176.806,1315.062,0.014,0.02,0,
1903,12,stake,75,681640.133,3535176.922,1314.974,0.014,0.02,0,
1905,12,stake,76,681646.324,3535177.31,1314.9,0.014,0.021,0,
1906,12,stake,77,681652.419,3535177.117,1314.87,0.015,0.022,0,
2300,13,corner,1,681223.321,3535080.91,1322.719,0.017,0.02,0,
2312,13,corner,2,681272.749,3535084.012,1322.1,0.013,0.016,0,
2358,13,corner,3,681224.068,3535031.595,1323.488,0.014,0.016,0,
2368,13,corner,4,681273.424,3535034.036,1322.844,0.015,0.017,0,
2302,13,quadrat,11,681228.882,3535073.203,1322.791,0.014,0.017,0,
2305,13,quadrat,13,681241.343,3535073.906,1322.614,0.014,0.016,0,
2308,13,quadrat,15,681253.781,3535074.638,1322.535,0.014,0.016,0,
2311,13,quadrat,17,681266.219,3535075.496,1322.308,0.014,0.016,0,
2321,13,quadrat,31,681229.339,3535060.949,1322.972,0.014,0.017,0,
2324,13,quadrat,33,681241.711,3535061.528,1322.934,0.014,0.017,0,
2327,13,quadrat,35,681253.494,3535062.194,1322.899,0.014,0.017,0,
2330,13,quadrat,37,681266.561,3535062.871,1322.526,0.014,0.017,0,
2339,13,quadrat,51,681229.443,3535048.272,1323.166,0.014,0.017,0,
2342,13,quadrat,53,681241.64,3535048.68,1323.098,0.014,0.016,0,
2345,13,quadrat,55,681254.29,3535049.732,1322.957,0.013,0.015,0,
2348,13,quadrat,57,681266.657,3535050.297,1322.77,0.014,0.016,0,
2357,13,quadrat,71,681229.544,3535035.809,1323.359,0.014,0.016,0,
2361,13,quadrat,73,681241.963,3535035.632,1323.276,0.015,0.017,0,
2364,13,quadrat,75,681254.625,3535037.194,1323.076,0.015,0.016,0,
2367,13,quadrat,77,681267.822,3535038.069,1322.872,0.014,0.016,0,
2301,13,stake,11,681229.534,3535075.196,1322.726,0.014,0.016,0,
2303,13,stake,12,681235.722,3535075.502,1322.601,0.014,0.018,0,
2304,13,stake,13,681241.998,3535075.919,1322.602,0.013,0.016,0,
2306,13,stake,14,681248.226,3535076.22,1322.546,0.014,0.016,0,
2307,13,stake,15,681254.452,3535076.634,1322.471,0.014,0.017,0,
2309,13,stake,16,681260.703,3535077.043,1322.377,0.014,0.017,0,
2310,13,stake,17,681266.922,3535077.371,1322.292,0.014,0.016,0,
2319,13,stake,21,681229.219,3535069.021,1322.831,0.013,0.017,0,
2318,13,stake,22,681235.85,3535069.32,1322.7,0.013,0.016,0,
2317,13,stake,23,681241.874,3535069.701,1322.705,0.013,0.016,0,
2316,13,stake,24,681248.221,3535069.999,1322.724,0.014,0.017,0,
2315,13,stake,25,681254.418,3535070.252,1322.62,0.014,0.018,0,
2314,13,stake,26,681260.696,3535070.638,1322.477,0.013,0.017,0,
2313,13,stake,27,681267.038,3535071.12,1322.397,0.014,0.018,0,
2320,13,stake,31,681229.67,3535062.913,1322.937,0.014,0.017,0,
2322,13,stake,32,681235.794,3535063.213,1322.9,0.014,0.017,0,
2323,13,stake,33,681242.063,3535063.531,1322.864,0.014,0.016,0,
2325,13,stake,34,681248.35,3535063.931,1323.012,0.014,0.018,0,
2326,13,stake,35,681254.646,3535064.274,1322.804,0.013,0.017,0,
2328,13,stake,36,681260.516,3535064.597,1322.626,0.014,0.019,0,
2329,13,stake,37,681267.111,3535064.877,1322.476,0.014,0.018,0,
2337,13,stake,41,681229.802,3535056.54,1323.052,0.014,0.016,0,
2336,13,stake,42,681236.115,3535056.938,1323.016,0.013,0.016,0,
2335,13,stake,43,681242.363,3535057.283,1323.071,0.014,0.018,0,
2334,13,stake,44,681248.544,3535057.533,1323.134,0.013,0.016,0,
2333,13,stake,45,681254.809,3535057.666,1322.951,0.014,0.017,0,
2332,13,stake,46,681260.922,3535058.038,1322.718,0.014,0.017,0,
2331,13,stake,47,681267.122,3535058.447,1322.62,0.014,0.017,0,
2338,13,stake,51,681229.937,3535050.367,1323.153,0.014,0.016,0,
2340,13,stake,52,681236.176,3535050.688,1323.104,0.014,0.016,0,
2341,13,stake,53,681242.369,3535051.147,1323.072,0.014,0.016,0,
2343,13,stake,54,681248.651,3535051.402,1323.048,0.014,0.018,0,
2344,13,stake,55,681254.871,3535051.777,1322.951,0.014,0.017,0,
2346,13,stake,56,681261.111,3535052.041,1322.778,0.014,0.016,0,
2347,13,stake,57,681267.205,3535052.353,1322.71,0.014,0.016,0,
2355,13,stake,61,681229.962,3535044.113,1323.217,0.014,0.015,0,
2354,13,stake,62,681236.308,3535044.586,1323.197,0.015,0.016,0,
2353,13,stake,63,681242.531,3535044.967,1323.121,0.014,0.016,0,
2352,13,stake,64,681248.313,3535045.291,1323.069,0.015,0.017,0,
2351,13,stake,65,681254.791,3535045.459,1322.934,0.014,0.017,0,
2350,13,stake,66,681261.126,3535045.89,1322.839,0.014,0.017,0,
2349,13,stake,67,681267.311,3535046.204,1322.73,0.015,0.019,0,
2356,13,stake,71,681230.048,3535037.862,1323.299,0.014,0.016,0,
2359,13,stake,72,681236.342,3535038.21,1323.233,0.014,0.017,0,
2360,13,stake,73,681242.402,3535038.612,1323.255,0.014,0.018,0,
2362,13,stake,74,681248.833,3535038.796,1323.084,0.014,0.016,0,
2363,13,stake,75,681254.985,3535039.175,1323.018,0.014,0.016,0,
2365,13,stake,76,681261.125,3535039.501,1322.911,0.015,0.016,0,
2366,13,stake,77,681267.448,3535039.789,1322.826,0.015,0.017,0,
2369,14,corner,1,681298.258,3535085.821,1321.691,0.012,0.013,0,
2381,14,corner,2,681348.001,3535087.344,1320.87,0.015,0.018,0,
2427,14,corner,3,681299.281,3535035.386,1322.32,0.013,0.018,0,
2437,14,corner,4,681348.883,3535038.487,1321.383,0.013,0.018,0,
2371,14,quadrat,11,681304.24,3535077.194,1321.815,0.015,0.017,0,
2374,14,quadrat,13,681316.721,3535077.942,1321.587,0.015,0.017,0,
2377,14,quadrat,15,681329.159,3535078.802,1321.274,0.015,0.017,0,
2380,14,quadrat,17,681341.604,3535079.379,1321.031,0.014,0.017,0,
2390,14,quadrat,31,681304.552,3535064.885,1321.939,0.015,0.018,0,
2393,14,quadrat,33,681316.692,3535065.706,1321.746,0.015,0.019,0,
2396,14,quadrat,35,681329.106,3535066.205,1321.494,0.015,0.019,0,
2399,14,quadrat,37,681341.625,3535067.264,1321.207,0.016,0.02,0,
2408,14,quadrat,51,681304.707,3535052.579,1322.081,0.015,0.018,0,
2411,14,quadrat,53,681316.938,3535052.999,1321.749,0.015,0.019,0,
2414,14,quadrat,55,681329.668,3535052.182,1321.593,0.015,0.018,0,
2417,14,quadrat,57,681342.022,3535054.342,1321.25,0.015,0.018,0,
2426,14,quadrat,71,681304.951,3535039.829,1322.113,0.014,0.019,0,
2430,14,quadrat,73,681316.745,3535040.767,1321.839,0.013,0.019,0,
2433,14,quadrat,75,681329.761,3535041.346,1321.602,0.014,0.019,0,
2436,14,quadrat,77,681342.39,3535041.911,1321.394,0.013,0.018,0,
2370,14,stake,11,681304.662,3535079.264,1321.795,0.016,0.017,0,
2372,14,stake,12,681310.702,3535079.784,1321.708,0.015,0.017,0,
2373,14,stake,13,681317.036,3535080.048,1321.598,0.015,0.017,0,
2375,14,stake,14,681323.329,3535080.375,1321.41,0.014,0.017,0,
2376,14,stake,15,681329.631,3535080.768,1321.277,0.016,0.017,0,
2378,14,stake,16,681335.816,3535081.175,1321.151,0.015,0.018,0,
2379,14,stake,17,681341.977,3535081.38,1321.029,0.016,0.018,0,
2388,14,stake,21,681304.863,3535073.163,1321.872,0.015,0.018,0,
2387,14,stake,22,681311.094,3535073.516,1321.737,0.015,0.017,0,
2386,14,stake,23,681317.212,3535073.765,1321.607,0.014,0.017,0,
2385,14,stake,24,681323.417,3535074.224,1321.478,0.015,0.018,0,
2384,14,stake,25,681329.724,3535074.602,1321.386,0.015,0.018,0,
2383,14,stake,26,681335.957,3535074.809,1321.235,0.015,0.018,0,
2382,14,stake,27,681342.178,3535075.063,1321.123,0.013,0.014,0,
2389,14,stake,31,681305.016,3535066.879,1321.887,0.014,0.018,0,
2391,14,stake,32,681311.243,3535067.325,1321.814,0.016,0.019,0,
2392,14,stake,33,681317.247,3535067.74,1321.704,0.016,0.02,0,
2394,14,stake,34,681323.594,3535067.815,1321.601,0.016,0.02,0,
2395,14,stake,35,681329.695,3535068.306,1321.531,0.016,0.019,0,
2397,14,stake,36,681335.993,3535068.629,1321.328,0.015,0.019,0,
2398,14,stake,37,681342.316,3535068.987,1321.175,0.016,0.019,0,
2406,14,stake,41,681304.855,3535059.871,1322.08,0.015,0.019,0,
2405,14,stake,42,681310.897,3535060.147,1321.913,0.015,0.02,0,
2404,14,stake,43,681317.427,3535060.726,1321.756,0.016,0.021,0,
2403,14,stake,44,681323.608,3535061.098,1321.626,0.016,0.021,0,
2402,14,stake,45,681329.965,3535061.79,1321.517,0.016,0.02,0,
2401,14,stake,46,681336.047,3535062.028,1321.34,0.015,0.019,0,
2400,14,stake,47,681342.203,3535062.83,1321.224,0.015,0.019,0,
2407,14,stake,51,681305.007,3535054.373,1322.045,0.014,0.019,0,
2409,14,stake,52,681311.274,3535054.814,1321.941,0.015,0.018,0,
2410,14,stake,53,681317.409,3535054.974,1321.711,0.015,0.019,0,
2412,14,stake,54,681323.66,3535055.424,1321.609,0.015,0.018,0,
2413,14,stake,55,681330.349,3535056.118,1321.736,0.015,0.019,0,
2415,14,stake,56,681336.246,3535056.248,1321.37,0.014,0.018,0,
2416,14,stake,57,681342.529,3535056.377,1321.253,0.015,0.019,0,
2424,14,stake,61,681305.18,3535048.236,1322.138,0.014,0.019,0,
2423,14,stake,62,681311.52,3535048.534,1321.952,0.014,0.018,0,
2422,14,stake,63,681317.698,3535048.938,1321.785,0.013,0.018,0,
2421,14,stake,64,681323.931,3535049.182,1321.644,0.014,0.018,0,
2420,14,stake,65,681329.963,3535049.507,1321.494,0.014,0.018,0,
2419,14,stake,66,681336.309,3535049.904,1321.442,0.014,0.018,0,
2418,14,stake,67,681342.612,3535050.147,1321.324,0.014,0.018,0,
2425,14,stake,71,681305.217,3535041.922,1322.11,0.013,0.018,0,
2428,14,stake,72,681311.207,3535042.135,1321.943,0.014,0.018,0,
2429,14,stake,73,681317.377,3535042.712,1321.819,0.014,0.019,0,
2431,14,stake,74,681323.896,3535043.022,1321.648,0.014,0.018,0,
2432,14,stake,75,681330.169,3535043.355,1321.594,0.013,0.018,0,
2434,14,stake,76,681336.346,3535043.786,1321.461,0.013,0.018,0,
2435,14,stake,77,681342.885,3535043.96,1321.379,0.013,0.018,0,
2438,15,corner,1,681372.954,3535089.287,1320.389,0.014,0.02,0,
2450,15,corner,2,681422.204,3535091.291,1319.692,0.013,0.019,0,
2496,15,corner,3,681373.431,3535039.231,1320.922,0.013,0.02,0,
2506,15,corner,4,681423.798,3535041.807,1320.106,0.014,0.02,0,
2440,15,quadrat,11,681379.632,3535081.543,1320.383,0.014,0.018,0,
2443,15,quadrat,13,681391.379,3535082.036,1320.112,0.014,0.019,0,
2446,15,quadrat,15,681402.984,3535080.996,1320.063,0.014,0.02,0,
2449,15,quadrat,17,681416.14,3535083.064,1319.766,0.013,0.019,0,
2459,15,quadrat,31,681378.285,3535068.877,1320.563,0.013,0.019,0,
2462,15,quadrat,33,681392.567,3535069.565,1320.198,0.013,0.018,0,
2465,15,quadrat,35,681403.848,3535070.018,1320.008,0.014,0.02,0,
2468,15,quadrat,37,681416.309,3535070.12,1319.848,0.013,0.019,0,
2477,15,quadrat,51,681379.373,3535056.478,1320.54,0.012,0.019,0,
2480,15,quadrat,53,681391.242,3535056.929,1320.198,0.013,0.02,0,
2483,15,quadrat,55,681403.967,3535057.61,1320.135,0.013,0.019,0,
2486,15,quadrat,57,681416.803,3535058.771,1320.02,0.013,0.019,0,
2495,15,quadrat,71,681379.375,3535043.923,1320.701,0.013,0.019,0,
2499,15,quadrat,73,681391.633,3535044.304,1320.504,0.013,0.019,0,
2502,15,quadrat,75,681404.39,3535045.065,1320.292,0.013,0.018,0,
2505,15,quadrat,77,681417.712,3535045.789,1320.048,0.014,0.02,0,
2439,15,stake,11,681379.353,3535083.463,1320.343,0.013,0.018,0,
2441,15,stake,12,681385.676,3535083.568,1320.236,0.013,0.018,0,
2442,15,stake,13,681391.776,3535084.027,1320.097,0.013,0.017,0,
2444,15,stake,14,681397.978,3535084.299,1320.02,0.013,0.019,0,
2445,15,stake,15,681404.178,3535084.726,1320.033,0.013,0.018,0,
2447,15,stake,16,681410.58,3535084.945,1319.808,0.013,0.018,0,
2448,15,stake,17,681416.752,3535085.218,1319.815,0.013,0.018,0,
2457,15,stake,21,681379.55,3535077.03,1320.373,0.013,0.019,0,
2456,15,stake,22,681385.541,3535077.382,1320.254,0.013,0.019,0,
2455,15,stake,23,681392.033,3535077.738,1320.159,0.013,0.019,0,
2454,15,stake,24,681398.064,3535077.879,1320.127,0.013,0.018,0,
2453,15,stake,25,681404.321,3535078.259,1320.023,0.013,0.019,0,
2452,15,stake,26,681410.679,3535078.489,1319.86,0.013,0.018,0,
2451,15,stake,27,681416.734,3535078.964,1319.786,0.013,0.018,0,
2458,15,stake,31,681379.526,3535070.919,1320.494,0.013,0.019,0,
2460,15,stake,32,681385.745,3535071.35,1320.344,0.013,0.02,0,
2461,15,stake,33,681392.044,3535071.538,1320.223,0.013,0.019,0,
2463,15,stake,34,681398.168,3535071.895,1320.233,0.013,0.019,0,
2464,15,stake,35,681404.42,3535072.05,1320.006,0.013,0.019,0,
2466,15,stake,36,681410.678,3535072.306,1319.892,0.014,0.019,0,
2467,15,stake,37,681416.735,3535072.716,1319.845,0.013,0.019,0,
2475,15,stake,41,681379.525,3535064.656,1320.448,0.013,0.02,0,
2474,15,stake,42,681385.813,3535065.12,1320.337,0.014,0.021,0,
2473,15,stake,43,681392.043,3535065.348,1320.161,0.013,0.019,0,
2472,15,stake,44,681398.215,3535065.473,1320.123,0.013,0.02,0,
2471,15,stake,45,681404.411,3535065.834,1320.028,0.013,0.02,0,
2470,15,stake,46,681410.671,3535066.289,1319.966,0.013,0.02,0,
2469,15,stake,47,681416.848,3535066.457,1319.879,0.013,0.019,0,
2476,15,stake,51,681379.766,3535058.388,1320.562,0.013,0.019,0,
2478,15,stake,52,681385.959,3535058.708,1320.364,0.012,0.018,0,
2479,15,stake,53,681391.853,3535058.951,1320.21,0.013,0.019,0,
2481,15,stake,54,681398.35,3535059.335,1320.137,0.013,0.02,0,
2482,15,stake,55,681404.551,3535059.659,1320.121,0.013,0.019,0,
2484,15,stake,56,681410.888,3535059.816,1320.032,0.014,0.02,0,
2485,15,stake,57,681417.099,3535060.179,1319.943,0.013,0.02,0,
2493,15,stake,61,681379.818,3535052.074,1320.502,0.013,0.02,0,
2492,15,stake,62,681386.105,3535052.48,1320.363,0.013,0.019,0,
2491,15,stake,63,681392.032,3535052.708,1320.311,0.014,0.02,0,
2490,15,stake,64,681398.268,3535053.014,1320.29,0.013,0.02,0,
2489,15,stake,65,681404.773,3535053.306,1320.175,0.013,0.019,0,
2488,15,stake,66,681411.029,3535053.781,1320.098,0.013,0.02,0,
2487,15,stake,67,681417.2,3535053.984,1320.118,0.013,0.019,0,
2494,15,stake,71,681379.858,3535045.957,1320.632,0.014,0.021,0,
2497,15,stake,72,681385.999,3535046.143,1320.564,0.013,0.02,0,
2498,15,stake,73,681392.336,3535046.428,1320.467,0.013,0.02,0,
2500,15,stake,74,681398.677,3535046.715,1320.355,0.014,0.02,0,
2501,15,stake,75,681404.887,3535047.03,1320.302,0.013,0.02,0,
2503,15,stake,76,681410.99,3535047.343,1320.253,0.014,0.021,0,
2504,15,stake,77,681417.158,3535047.706,1320.155,0.013,0.02,0,
2507,16,corner,1,681447.768,3535095.508,1318.998,0.011,0.016,0,
2519,16,corner,2,681497.555,3535097.491,1318.229,0.012,0.017,0,
2566,16,corner,3,681449.256,3535045.02,1319.818,0.014,0.018,0,
2576,16,corner,4,681498.637,3535047.815,1318.917,0.014,0.018,0,
2509,16,quadrat,11,681453.261,3535086.939,1319.009,0.014,0.02,0,
2512,16,quadrat,13,681466.242,3535087.412,1318.759,0.014,0.02,0,
2515,16,quadrat,15,681478.123,3535087.962,1318.593,0.01,0.014,0,
2518,16,quadrat,17,681491.222,3535088.713,1318.357,0.014,0.021,0,
2528,16,quadrat,31,681454.087,3535074.361,1319.139,0.013,0.019,0,
2531,16,quadrat,33,681466.205,3535074.993,1318.935,0.013,0.02,0,
2534,16,quadrat,35,681479.224,3535075.584,1318.818,0.013,0.019,0,
2537,16,quadrat,37,681491.52,3535076.207,1318.679,0.013,0.019,0,
2546,16,quadrat,51,681454.63,3535062.123,1319.291,0.013,0.018,0,
2550,16,quadrat,53,681467.098,3535062.639,1319.229,0.013,0.018,0,
2553,16,quadrat,55,681479.568,3535063.569,1319.032,0.014,0.019,0,
2556,16,quadrat,57,681491.879,3535063.901,1318.657,0.014,0.019,0,
2565,16,quadrat,71,681454.42,3535049.413,1319.689,0.014,0.02,0,
2569,16,quadrat,73,681466.962,3535050.12,1319.438,0.014,0.019,0,
2572,16,quadrat,75,681479.503,3535050.598,1319.033,0.015,0.02,0,
2575,16,quadrat,77,681493.005,3535051.494,1318.894,0.014,0.018,0,
2508,16,stake,11,681454.289,3535088.956,1318.987,0.013,0.02,0,
2510,16,stake,12,681460.421,3535089.39,1318.864,0.014,0.021,0,
2511,16,stake,13,681466.637,3535089.514,1318.804,0.014,0.021,0,
2513,16,stake,14,681473.201,3535090.067,1318.673,0.014,0.021,0,
2514,16,stake,15,681479.193,3535090.177,1318.54,0.014,0.021,0,
2516,16,stake,16,681485.376,3535090.458,1318.449,0.014,0.02,0,
2517,16,stake,17,681491.599,3535090.762,1318.343,0.013,0.02,0,
2526,16,stake,21,681454.5,3535082.743,1318.986,0.013,0.02,0,
2525,16,stake,22,681460.738,3535083.153,1318.887,0.014,0.021,0,
2524,16,stake,23,681466.883,3535083.484,1318.799,0.014,0.021,0,
2523,16,stake,24,681473.142,3535083.632,1318.748,0.013,0.02,0,
2522,16,stake,25,681479.312,3535084.053,1318.622,0.014,0.019,0,
2521,16,stake,26,681485.661,3535084.287,1318.529,0.014,0.02,0,
2520,16,stake,27,681491.826,3535084.697,1318.438,0.013,0.02,0,
2527,16,stake,31,681454.743,3535076.362,1319.106,0.014,0.021,0,
2529,16,stake,32,681460.283,3535077.35,1319.027,0.013,0.02,0,
2530,16,stake,33,681467.124,3535077.004,1318.907,0.014,0.02,0,
2532,16,stake,34,681473.343,3535077.282,1318.824,0.013,0.02,0,
2533,16,stake,35,681479.671,3535077.653,1318.731,0.014,0.02,0,
2535,16,stake,36,681485.843,3535078.036,1318.668,0.013,0.02,0,
2536,16,stake,37,681492.073,3535078.356,1318.662,0.013,0.019,0,
2544,16,stake,41,681454.669,3535070.223,1319.205,0.013,0.019,0,
2543,16,stake,42,681461.072,3535070.544,1319.11,0.014,0.02,0,
2542,16,stake,43,681467.251,3535070.838,1319.015,0.013,0.019,0,
2541,16,stake,44,681473.488,3535071.071,1318.991,0.014,0.02,0,
2540,16,stake,45,681479.858,3535071.508,1318.903,0.013,0.02,0,
2539,16,stake,46,681485.911,3535071.792,1318.82,0.014,0.02,0,
2538,16,stake,47,681492.106,3535072.09,1318.701,0.014,0.02,0,
2545,16,stake,51,681454.805,3535064.066,1319.279,0.013,0.018,0,
2548,16,stake,52,681460.829,3535064.289,1319.207,0.015,0.021,0,
2549,16,stake,53,681467.303,3535064.657,1319.194,0.014,0.019,0,
2551,16,stake,54,681473.836,3535064.942,1319.192,0.014,0.02,0,
2552,16,stake,55,681479.44,3535065.441,1319.108,0.014,0.02,0,
2554,16,stake,56,681486.413,3535065.833,1318.788,0.014,0.019,0,
2555,16,stake,57,681492.227,3535065.977,1318.656,0.014,0.019,0,
2563,16,stake,61,681455.056,3535057.845,1319.369,0.014,0.019,0,
2562,16,stake,62,681461.356,3535058.211,1319.369,0.014,0.019,0,
2561,16,stake,63,681467.625,3535058.511,1319.357,0.014,0.019,0,
2560,16,stake,64,681473.946,3535058.834,1319.171,0.015,0.02,0,
2559,16,stake,65,681480.041,3535059.167,1318.906,0.014,0.02,0,
2558,16,stake,66,681486.44,3535059.391,1318.79,0.014,0.019,0,
2557,16,stake,67,681492.474,3535059.65,1318.754,0.014,0.019,0,
2564,16,stake,71,681455.193,3535051.424,1319.614,0.014,0.018,0,
2567,16,stake,72,681461.385,3535051.727,1319.531,0.014,0.019,0,
2568,16,stake,73,681467.56,3535052.152,1319.321,0.015,0.02,0,
2570,16,stake,74,681473.852,3535052.37,1319.139,0.014,0.018,0,
2571,16,stake,75,681480.022,3535052.573,1318.972,0.014,0.019,0,
2573,16,stake,76,681487.371,3535053.666,1318.89,0.014,0.019,0,
2574,16,stake,77,681492.657,3535053.555,1318.862,0.014,0.018,0,
2205,17,corner,1,681523.466,3535097.99,1317.714,0.016,0.022,0,
2217,17,corner,2,681573.251,3535100.117,1316.885,0.012,0.016,0,
2263,17,corner,3,681525.908,3535048.176,1318.295,0.013,0.016,0,
2273,17,corner,4,681575.462,3535050.631,1317.384,0.013,0.011,0,
2207,17,quadrat,11,681530.583,3535090.194,1317.656,0.014,0.019,0,
2210,17,quadrat,13,681542.132,3535090.57,1317.486,0.013,0.018,0,
2213,17,quadrat,15,681554.435,3535091.262,1317.22,0.013,0.018,0,
2216,17,quadrat,17,681566.772,3535092.093,1317.033,0.013,0.018,0,
2226,17,quadrat,31,681529.971,3535077.596,1317.762,0.013,0.017,0,
2229,17,quadrat,33,681542.732,3535078.284,1317.665,0.013,0.017,0,
2232,17,quadrat,35,681554.993,3535078.709,1317.384,0.013,0.017,0,
