day,month,year,plot,stake,species,colonies,openings,flag
22,7,1989,11,66,myrm mexi,1,1,
22,7,1989,11,67,phei dese,1,1,
22,7,1989,11,67,phei xero,1,2,
22,7,1989,11,71,myrm mimi,1,1,
22,7,1989,11,71,phei xero,1,1,
22,7,1989,11,72,phei xero,1,1,
22,7,1989,11,73,cono insa,1,1,
22,7,1989,11,73,myrm mimi,1,2,
22,7,1989,11,74,myrm mimi,1,1,
22,7,1989,11,75,cono insa,1,1,
22,7,1989,11,75,irid prui,1,1,
22,7,1989,11,75,phei xero,2,2,
22,7,1989,11,76,sole sp,1,,7
22,7,1989,11,77,cono insa,1,1,
22,7,1989,11,77,phei xero,1,2,
23,7,1989,12,12,sole sp,1,,7
23,7,1989,12,13,phei sita,1,1,
23,7,1989,12,17,sole sp,1,,7
23,7,1989,12,22,phei xero,1,2,
23,7,1989,12,23,phei xero,1,3,
23,7,1989,12,24,sole sp,1,,7
23,7,1989,12,26,phei xero,1,1,
23,7,1989,12,27,sole sp,1,,7
23,7,1989,12,31,phei xero,1,1,
23,7,1989,12,36,myrm mexi,1,1,
23,7,1989,12,43,myrm depi,1,1,
23,7,1989,12,51,cono insa,1,1,
23,7,1989,12,52,cono insa,1,1,
23,7,1989,12,64,cono insa,1,1,
23,7,1989,12,66,phei xero,1,2,
23,7,1989,12,73,cono insa,1,1,
23,7,1989,12,73,sole sp,1,,7
23,7,1989,12,75,cono insa,1,1,
18,7,1989,13,11,phei xero,1,1,
18,7,1989,13,12,myrm mexi,1,1,
18,7,1989,13,15,myrm mexi,1,1,
18,7,1989,13,27,cono insa,1,1,
18,7,1989,13,42,phei xero,1,1,
18,7,1989,13,63,myrm mexi,1,1,
18,7,1989,13,67,myrm mimi,1,1,
18,7,1989,13,75,irid prui,1,1,
18,7,1989,14,11,phei sita,1,1,
18,7,1989,14,14,phei xero,1,2,
18,7,1989,14,16,myrm mexi,1,1,
18,7,1989,14,16,phei xero,1,3,
18,7,1989,14,17,phei xero,1,2,
18,7,1989,14,21,phei sita,1,2,
18,7,1989,14,21,phei xero,1,1,
18,7,1989,14,23,myrm mexi,1,1,
18,7,1989,14,23,phei xero,1,1,
18,7,1989,14,24,phei xero,1,1,
18,7,1989,14,25,phei xero,1,1,
18,7,1989,14,27,phei xero,1,1,
18,7,1989,14,32,phei xero,1,1,
18,7,1989,14,43,phei xero,1,1,
18,7,1989,14,44,irid prui,1,1,
18,7,1989,14,45,irid prui,1,1,
18,7,1989,14,45,phei xero,1,1,
18,7,1989,14,51,myrm mimi,1,1,
18,7,1989,14,52,sole xylo,1,,7
18,7,1989,14,55,sole xylo,1,,7
18,7,1989,14,56,phei xero,1,1,
18,7,1989,14,64,phei sita,1,1,
18,7,1989,14,65,cono insa,1,1,
18,7,1989,14,66,cono insa,1,1,
18,7,1989,14,66,phei xero,1,1,
18,7,1989,14,74,sole xylo,1,,7
18,7,1989,14,76,phei xero,1,1,
24,7,1989,15,13,irid prui,1,1,
24,7,1989,15,13,sole sp,1,,7
24,7,1989,15,14,cono insa,1,1,
24,7,1989,15,14,sole sp,1,,7
24,7,1989,15,15,cono insa,1,1,
24,7,1989,15,15,myrm mimi,1,1,
24,7,1989,15,15,phei xero,1,3,
24,7,1989,15,15,sole sp,1,,7
24,7,1989,15,15,sole xylo,1,,7
24,7,1989,15,16,sole xylo,1,,7
24,7,1989,15,17,irid prui,1,1,
24,7,1989,15,17,phei xero,3,3,
24,7,1989,15,21,sole sp,1,,7
24,7,1989,15,22,sole sp,1,,7
24,7,1989,15,23,sole sp,1,,7
24,7,1989,15,24,sole sp,1,,7
24,7,1989,15,24,unkn,1,1,
24,7,1989,15,25,sole sp,1,,7
24,7,1989,15,26,irid prui,1,1,
24,7,1989,15,26,phei xero,2,10,
24,7,1989,15,27,phei xero,1,1,
24,7,1989,15,27,sole xylo,1,,7
24,7,1989,15,31,cono insa,1,1,
24,7,1989,15,31,phei xero,1,1,
24,7,1989,15,31,sole sp,1,,7
24,7,1989,15,32,sole sp,1,,7
24,7,1989,15,33,phei xero,1,3,
24,7,1989,15,33,sole sp,1,,7
24,7,1989,15,34,phei xero,1,1,
24,7,1989,15,34,sole sp,1,,7
24,7,1989,15,35,unkn,1,1,
24,7,1989,15,36,myrm mexi,1,1,
24,7,1989,15,37,sole sp,1,,7
24,7,1989,15,41,cono insa,1,1,
24,7,1989,15,41,irid prui,1,1,
24,7,1989,15,42,cono bico,1,2,
24,7,1989,15,42,myrm mimi,1,1,
24,7,1989,15,42,sole sp,1,,7
24,7,1989,15,43,sole sp,1,,7
24,7,1989,15,44,irid prui,1,1,
24,7,1989,15,44,sole sp,1,,7
24,7,1989,15,45,phei xero,1,1,
24,7,1989,15,47,sole sp,1,,7
24,7,1989,15,51,cono insa,1,1,
24,7,1989,15,51,phei xero,1,1,
24,7,1989,15,51,pogo dese,2,2,
24,7,1989,15,52,sole sp,1,,7
24,7,1989,15,54,sole sp,1,,7
24,7,1989,15,56,sole sp,1,,7
24,7,1989,15,57,phei xero,1,2,
24,7,1989,15,57,sole sp,1,,7
24,7,1989,15,61,myrm depi,1,1,
24,7,1989,15,61,phei xero,1,4,
24,7,1989,15,62,sole sp,1,,7
24,7,1989,15,63,sole sp,1,,7
24,7,1989,15,64,myrm depi,1,1,
24,7,1989,15,64,sole sp,1,,7
24,7,1989,15,65,phei xero,1,1,
24,7,1989,15,65,sole sp,1,,7
24,7,1989,15,67,phei xero,1,1,
24,7,1989,15,72,phei xero,1,1,
24,7,1989,15,72,pogo dese,1,1,
24,7,1989,15,75,irid prui,1,1,
24,7,1989,15,75,phei xero,1,1,
24,7,1989,15,75,sole sp,1,,7
24,7,1989,15,76,phei xero,1,2,
24,7,1989,15,76,sole sp,1,,7
24,7,1989,16,11,phei dese,1,1,
24,7,1989,16,11,phei xero,2,2,
24,7,1989,16,14,phei xero,2,4,
24,7,1989,16,15,phei xero,1,2,
24,7,1989,16,16,irid prui,1,1,
24,7,1989,16,16,phei xero,1,1,
24,7,1989,16,16,sole sp,1,,7
24,7,1989,16,17,phei xero,1,1,
24,7,1989,16,21,sole sp,1,,7
24,7,1989,16,22,phei sita,1,1,
24,7,1989,16,22,phei xero,1,1,
24,7,1989,16,22,sole sp,1,,7
24,7,1989,16,23,phei xero,1,2,
24,7,1989,16,24,phei xero,1,1,
24,7,1989,16,25,phei sita,1,1,
24,7,1989,16,25,phei xero,1,2,
24,7,1989,16,25,sole sp,1,,7
24,7,1989,16,32,phei sita,1,1,
24,7,1989,16,33,phei xero,1,3,
24,7,1989,16,34,phei xero,1,1,
24,7,1989,16,35,phei dese,1,1,
24,7,1989,16,35,phei xero,1,1,
24,7,1989,16,37,phei xero,1,1,
24,7,1989,16,37,sole sp,1,,7
24,7,1989,16,41,sole sp,1,,7
24,7,1989,16,42,phei dese,1,2,
24,7,1989,16,43,phei sita,1,1,
24,7,1989,16,45,sole sp,1,,7
24,7,1989,16,47,irid prui,1,1,
24,7,1989,16,47,sole sp,1,,7
24,7,1989,16,51,cono insa,1,1,
24,7,1989,16,51,sole sp,1,,7
24,7,1989,16,52,phei xero,1,1,
24,7,1989,16,52,sole sp,1,,7
24,7,1989,16,53,pogo dese,1,1,
24,7,1989,16,54,cono insa,1,1,
24,7,1989,16,54,phei xero,1,1,
24,7,1989,16,55,phei xero,2,2,
24,7,1989,16,56,sole sp,1,,7
24,7,1989,16,61,cono insa,1,1,
24,7,1989,16,61,phei sita,1,1,
24,7,1989,16,61,phei xero,1,2,
24,7,1989,16,61,sole sp,1,,7
24,7,1989,16,62,phei dese,1,1,
24,7,1989,16,62,phei xero,1,1,
24,7,1989,16,64,phei xero,1,1,
24,7,1989,16,65,phei xero,1,2,
24,7,1989,16,66,phei xero,1,1,
24,7,1989,16,72,cono insa,1,1,
24,7,1989,16,72,myrm mexi,1,1,
24,7,1989,16,72,phei xero,1,1,
24,7,1989,16,73,phei dese,1,1,
24,7,1989,16,74,myrm depi,1,1,
24,7,1989,16,75,cono insa,1,1,
24,7,1989,16,76,phei xero,1,1,
24,7,1989,16,77,phei xero,1,2,
24,7,1989,17,11,phei xero,1,7,
24,7,1989,17,12,phei xero,1,2,
24,7,1989,17,13,cono insa,1,1,
24,7,1989,17,13,phei xero,1,1,
24,7,1989,17,15,irid prui,1,1,
24,7,1989,17,15,myrm mexi,1,1,
24,7,1989,17,15,phei sita,1,1,
24,7,1989,17,16,phei sita,1,4,
24,7,1989,17,17,cono insa,1,1,
24,7,1989,17,17,phei xero,1,1,
24,7,1989,17,17,sole sp,1,,7
24,7,1989,17,21,irid prui,1,1,
24,7,1989,17,23,phei sita,1,1,
24,7,1989,17,24,cono insa,1,1,
24,7,1989,17,24,irid prui,1,1,
24,7,1989,17,25,cono insa,1,1,
24,7,1989,17,26,cono insa,1,1,
24,7,1989,17,31,myrm mimi,1,1,
24,7,1989,17,33,cono insa,1,1,
24,7,1989,17,33,phei xero,1,3,
24,7,1989,17,36,irid prui,1,1,
24,7,1989,17,36,phei xero,1,3,
24,7,1989,17,41,sole sp,1,,7
24,7,1989,17,43,irid prui,1,1,
24,7,1989,17,43,phei xero,3,5,
24,7,1989,17,44,phei xero,1,3,
24,7,1989,17,45,cono insa,2,4,
24,7,1989,17,51,phei xero,1,2,
24,7,1989,17,52,phei xero,2,5,
24,7,1989,17,53,phei xero,1,1,
24,7,1989,17,54,phei xero,1,1,
24,7,1989,17,55,myrm mimi,1,1,
24,7,1989,17,55,phei xero,1,2,
24,7,1989,17,65,sole sp,1,,7
25,7,1989,18,11,phei sita,1,1,
25,7,1989,18,11,sole sp,1,,7
25,7,1989,18,11,sole xylo,1,,7
25,7,1989,18,12,phei dese,1,1,
25,7,1989,18,12,phei xero,1,1,
25,7,1989,18,12,sole sp,1,,7
25,7,1989,18,13,cono insa,1,1,
25,7,1989,18,13,irid prui,1,1,
25,7,1989,18,13,phei xero,1,2,
25,7,1989,18,13,sole sp,1,,7
25,7,1989,18,14,phei sita,1,1,
25,7,1989,18,14,phei xero,1,2,
25,7,1989,18,15,myrm mimi,1,1,
25,7,1989,18,15,phei dese,1,1,
25,7,1989,18,15,phei xero,1,3,
25,7,1989,18,16,phei xero,1,1,
25,7,1989,18,17,crem sp,1,1,
25,7,1989,18,21,irid prui,1,1,
25,7,1989,18,21,phei sita,1,1,
25,7,1989,18,21,phei xero,1,3,
25,7,1989,18,22,sole sp,1,,7
25,7,1989,18,23,myrm depi,1,1,
25,7,1989,18,23,phei xero,1,1,
25,7,1989,18,23,sole sp,1,,7
25,7,1989,18,24,phei xero,1,1,
25,7,1989,18,25,phei xero,1,1,
25,7,1989,18,25,sole sp,1,,7
25,7,1989,18,26,phei xero,1,1,
25,7,1989,18,27,cono insa,1,1,
25,7,1989,18,27,phei sita,1,1,
25,7,1989,18,31,cono insa,1,1,
25,7,1989,18,31,irid prui,1,1,
25,7,1989,18,31,phei xero,1,2,
25,7,1989,18,32,irid prui,1,1,
25,7,1989,18,32,phei xero,1,1,
25,7,1989,18,32,sole sp,1,,7
25,7,1989,18,33,cono bico,1,1,
25,7,1989,18,33,irid prui,1,1,
25,7,1989,18,34,sole sp,1,,7
25,7,1989,18,35,phei sita,1,2,
25,7,1989,18,36,phei dese,1,1,
25,7,1989,18,36,phei xero,1,2,
25,7,1989,18,41,cono insa,1,1,
25,7,1989,18,42,phei xero,2,4,
25,7,1989,18,42,sole sp,1,,7
25,7,1989,18,43,phei xero,3,6,
25,7,1989,18,44,phei xero,1,2,
25,7,1989,18,45,phei xero,1,1,
25,7,1989,18,45,pogo imbe,1,1,
25,7,1989,18,46,phei xero,1,2,
25,7,1989,18,47,myrm mimi,1,1,
25,7,1989,18,47,phei xero,1,2,
25,7,1989,18,51,cono insa,1,1,
25,7,1989,18,52,cono insa,1,1,
25,7,1989,18,52,irid prui,1,1,
25,7,1989,18,53,phei xero,1,1,
25,7,1989,18,54,phei xero,1,1,
25,7,1989,18,55,irid prui,1,1,
25,7,1989,18,61,crem sp,1,1,
25,7,1989,18,61,phei xero,1,1,
25,7,1989,18,63,phei dese,1,1,
25,7,1989,18,63,phei xero,1,1,
25,7,1989,18,64,phei xero,1,1,
25,7,1989,18,66,cono bico,1,1,
25,7,1989,18,67,phei xero,1,3,
25,7,1989,18,71,cono insa,1,1,
25,7,1989,18,73,myrm depi,1,1,
25,7,1989,18,73,phei xero,1,1,
25,7,1989,18,74,phei xero,1,1,
25,7,1989,18,76,phei sita,1,1,
25,7,1989,18,76,phei xero,1,2,
25,7,1989,18,77,phei xero,1,1,
23,7,1989,19,11,myrm depi,1,1,
23,7,1989,19,12,cono insa,1,1,
23,7,1989,19,12,phei xero,1,1,
23,7,1989,19,13,phei xero,1,1,
23,7,1989,19,13,sole sp,1,,7
23,7,1989,19,17,phei xero,3,4,
23,7,1989,19,21,cono insa,1,1,
23,7,1989,19,21,myrm mexi,1,1,
23,7,1989,19,21,sole xylo,1,,7
23,7,1989,19,22,sole xylo,1,,7
23,7,1989,19,23,cono insa,1,1,
23,7,1989,19,23,irid prui,1,1,
23,7,1989,19,23,phei dese,1,1,
23,7,1989,19,24,myrm mexi,1,1,
23,7,1989,19,25,phei xero,1,1,
23,7,1989,19,26,myrm mexi,1,1,
23,7,1989,19,27,phei xero,2,2,
23,7,1989,19,31,phei xero,1,1,
23,7,1989,19,33,cono insa,1,1,
23,7,1989,19,33,irid prui,1,1,
23,7,1989,19,33,phei xero,1,1,
23,7,1989,19,34,irid prui,1,1,
23,7,1989,19,35,phei dese,1,1,
23,7,1989,19,41,cono insa,1,1,
23,7,1989,19,41,phei xero,1,1,
23,7,1989,19,43,cono insa,1,1,
23,7,1989,19,43,irid prui,1,1,
23,7,1989,19,45,cono insa,1,1,
23,7,1989,19,45,irid prui,1,1,
23,7,1989,19,46,irid prui,1,1,
23,7,1989,19,47,phei dese,1,1,
23,7,1989,19,47,phei xero,1,1,
23,7,1989,19,51,cono insa,1,1,
23,7,1989,19,51,irid prui,1,1,
23,7,1989,19,52,cono insa,1,1,
23,7,1989,19,53,phei xero,1,1,
23,7,1989,19,54,phei xero,1,1,
23,7,1989,19,55,myrm mimi,1,1,
23,7,1989,19,55,phei xero,2,3,
23,7,1989,19,56,phei sita,1,1,
23,7,1989,19,57,irid prui,1,1,
23,7,1989,19,61,cono insa,1,1,
23,7,1989,19,61,sole xylo,1,,7
23,7,1989,19,62,phei dese,1,1,
23,7,1989,19,62,phei xero,1,5,
23,7,1989,19,63,crem sp,1,1,
23,7,1989,19,63,irid prui,1,1,
23,7,1989,19,63,sole xylo,1,,7
23,7,1989,19,64,phei xero,1,1,
23,7,1989,19,65,phei xero,1,1,
23,7,1989,19,65,sole sp,1,,7
23,7,1989,19,66,phei xero,1,1,
23,7,1989,19,67,irid prui,1,2,
23,7,1989,19,71,phei xero,1,1,
23,7,1989,19,72,phei xero,1,2,
23,7,1989,19,75,irid prui,1,1,
23,7,1989,19,77,sole sp,1,,7
26,7,1989,20,11,cono insa,1,1,
26,7,1989,20,16,phei xero,1,2,
26,7,1989,20,22,cono insa,1,1,
26,7,1989,20,24,cono insa,1,1,
26,7,1989,20,25,cono insa,1,1,
26,7,1989,20,25,phei sita,1,1,
26,7,1989,20,26,cono insa,1,1,
26,7,1989,20,26,phei dese,1,1,
26,7,1989,20,26,phei xero,1,1,
26,7,1989,20,27,cono insa,1,1,
26,7,1989,20,31,myrm mimi,1,1,
26,7,1989,20,32,irid prui,1,1,
26,7,1989,20,34,cono bico,1,1,
26,7,1989,20,34,cono insa,1,1,
26,7,1989,20,34,phei xero,1,2,
26,7,1989,20,36,cono insa,2,2,
26,7,1989,20,36,sole sp,1,,7
26,7,1989,20,37,irid prui,1,1,
26,7,1989,20,41,cono insa,1,1,
26,7,1989,20,41,crem sp,1,1,
26,7,1989,20,43,cono insa,1,1,
26,7,1989,20,43,sole sp,1,,7
26,7,1989,20,45,cono insa,1,1,
26,7,1989,20,47,cono insa,1,1,
26,7,1989,20,47,myrm mexi,1,1,
26,7,1989,20,47,phei sita,1,1,
26,7,1989,20,51,irid prui,1,1,
26,7,1989,20,52,cono insa,1,1,
26,7,1989,20,53,sole xylo,1,,7
26,7,1989,20,54,cono insa,1,1,
26,7,1989,20,57,cono insa,1,1,
26,7,1989,20,57,irid prui,1,1,
26,7,1989,20,57,sole sp,1,,7
26,7,1989,20,61,cono insa,1,1,
26,7,1989,20,63,cono insa,1,1,
26,7,1989,20,64,myrm mimi,1,1,
26,7,1989,20,65,cono insa,1,1,
26,7,1989,20,66,cono insa,1,1,
26,7,1989,20,66,phei sita,1,3,
26,7,1989,20,66,phei xero,1,2,
26,7,1989,20,67,cono bico,2,4,
26,7,1989,20,67,irid prui,1,1,
26,7,1989,20,67,myrm mexi,1,1,
26,7,1989,20,67,phei dese,1,1,
26,7,1989,20,67,phei xero,1,1,
26,7,1989,20,71,cono bico,1,1,
26,7,1989,20,71,phei xero,1,3,
26,7,1989,20,71,sole xylo,1,,7
26,7,1989,20,72,cono insa,1,2,
26,7,1989,20,74,cono insa,1,1,
26,7,1989,20,74,sole sp,1,,7
26,7,1989,20,75,cono insa,1,2,
26,7,1989,20,75,irid prui,1,1,
26,7,1989,20,75,phei sita,1,1,
26,7,1989,20,76,phei dese,1,1,
26,7,1989,20,77,irid prui,1,1,
27,7,1989,21,11,phei xero,1,3,
27,7,1989,21,13,phei xero,1,1,
27,7,1989,21,14,phei sita,1,1,
27,7,1989,21,15,phei sita,1,1,
27,7,1989,21,15,phei xero,1,2,
27,7,1989,21,16,cono insa,1,1,
27,7,1989,21,17,phei xero,1,3,
27,7,1989,21,21,sole sp,1,,7
27,7,1989,21,24,phei xero,1,2,
27,7,1989,21,25,sole sp,1,,7
27,7,1989,21,26,cono insa,1,1,
27,7,1989,21,26,irid prui,1,1,
27,7,1989,21,26,sole sp,1,,7
27,7,1989,21,27,myrm mimi,1,1,
27,7,1989,21,27,phei xero,1,3,
27,7,1989,21,27,sole sp,1,,7
27,7,1989,21,31,phei xero,1,7,
27,7,1989,21,31,sole xylo,2,,7
27,7,1989,21,32,myrm mexi,1,1,
27,7,1989,21,33,cono insa,1,1,
27,7,1989,21,33,myrm mimi,1,1,
27,7,1989,21,35,irid prui,1,1,
27,7,1989,21,35,phei xero,1,1,
27,7,1989,21,36,phei xero,1,1,
27,7,1989,21,37,irid prui,1,1,
27,7,1989,21,41,phei sita,1,1,
27,7,1989,21,41,phei xero,1,3,
27,7,1989,21,42,cono insa,1,1,
27,7,1989,21,43,phei xero,1,2,
27,7,1989,21,44,irid prui,2,2,
27,7,1989,21,45,cono insa,1,1,
27,7,1989,21,45,phei dese,1,1,
27,7,1989,21,45,phei xero,1,2,
27,7,1989,21,45,pogo imbe,1,2,
27,7,1989,21,46,cono insa,3,3,
27,7,1989,21,46,phei xero,1,1,
27,7,1989,21,47,irid prui,1,1,
27,7,1989,21,47,myrm mexi,1,1,
27,7,1989,21,51,cono insa,2,2,
27,7,1989,21,51,phei xero,3,8,
27,7,1989,21,52,phei xero,1,1,
27,7,1989,21,53,phei dese,2,2,
27,7,1989,21,54,cono insa,1,1,
27,7,1989,21,54,irid prui,1,1,
27,7,1989,21,55,cono insa,1,1,
27,7,1989,21,55,irid prui,1,1,
27,7,1989,21,55,sole sp,1,,7
27,7,1989,21,56,cono insa,2,2,
27,7,1989,21,57,sole sp,1,,7
27,7,1989,21,61,novo cock,1,1,
27,7,1989,21,61,pogo imbe,1,1,
27,7,1989,21,62,phei xero,1,3,
27,7,1989,21,62,sole xylo,1,,7
27,7,1989,21,63,cono insa,1,1,
27,7,1989,21,63,irid prui,1,1,
27,7,1989,21,64,phei xero,1,1,
27,7,1989,21,64,sole xylo,1,,7
27,7,1989,21,65,phei sita,1,1,
27,7,1989,21,65,phei xero,1,2,
27,7,1989,21,65,sole sp,1,,7
27,7,1989,21,66,phei xero,1,4,
27,7,1989,21,67,phei xero,1,3,
27,7,1989,21,71,cono insa,4,5,
27,7,1989,21,71,crem sp,1,1,
27,7,1989,21,71,irid prui,1,1,
27,7,1989,21,71,myrm mexi,1,1,
27,7,1989,21,71,phei xero,1,2,
27,7,1989,21,71,sole sp,1,,7
27,7,1989,21,72,phei sita,1,1,
27,7,1989,21,72,phei xero,1,2,
27,7,1989,21,72,pogo imbe,1,1,
27,7,1989,21,72,sole sp,1,,7
27,7,1989,21,73,irid prui,1,1,
27,7,1989,21,73,sole xylo,1,,7
27,7,1989,21,74,cono insa,1,1,
27,7,1989,21,74,myrm mexi,1,1,
27,7,1989,21,74,phei xero,1,1,
27,7,1989,21,74,pogo imbe,1,1,
27,7,1989,21,75,phei xero,2,2,
27,7,1989,21,75,pogo imbe,1,1,
27,7,1989,21,75,sole sp,1,,7
27,7,1989,21,76,phei xero,1,1,
27,7,1989,21,76,sole sp,1,,7
27,7,1989,22,11,phei xero,1,2,
27,7,1989,22,11,pogo imbe,1,1,
27,7,1989,22,11,sole sp,1,,7
27,7,1989,22,12,phei xero,1,1,
27,7,1989,22,13,phei xero,1,1,
27,7,1989,22,14,phei xero,1,2,
27,7,1989,22,15,irid prui,1,1,
27,7,1989,22,15,phei xero,1,2,
27,7,1989,22,15,sole sp,2,,7
27,7,1989,22,16,phei xero,2,4,
27,7,1989,22,16,sole sp,1,,7
28,7,1989,22,21,irid prui,1,3,
28,7,1989,22,21,phei dese,1,1,
28,7,1989,22,22,irid prui,1,1,
28,7,1989,22,22,myrm mimi,1,1,
28,7,1989,22,22,phei xero,1,1,
28,7,1989,22,23,crem sp,1,1,
28,7,1989,22,23,novo cock,1,1,
28,7,1989,22,23,sole sp,1,,7
28,7,1989,22,24,phei sita,1,1,
27,7,1989,22,26,phei xero,1,3,
27,7,1989,22,26,pogo imbe,1,1,
27,7,1989,22,27,phei sita,1,1,
28,7,1989,22,31,cono insa,1,1,
28,7,1989,22,31,myrm mimi,1,1,
28,7,1989,22,31,phei xero,1,2,
28,7,1989,22,32,phei xero,1,1,
28,7,1989,22,33,sole sp,1,,7
28,7,1989,22,34,phei dese,1,1,
28,7,1989,22,34,phei xero,1,1,
28,7,1989,22,34,pogo imbe,1,1,
28,7,1989,22,36,phei xero,1,1,
28,7,1989,22,41,phei xero,1,1,
28,7,1989,22,42,phei dese,1,1,
28,7,1989,22,43,sole sp,1,,7
28,7,1989,22,44,sole sp,1,,7
28,7,1989,22,45,sole sp,1,,7
28,7,1989,22,51,phei xero,1,1,
28,7,1989,22,52,phei xero,1,2,
28,7,1989,22,55,phei xero,1,1,
28,7,1989,22,56,phei xero,1,1,
28,7,1989,22,57,sole sp,1,,7
28,7,1989,22,62,phei dese,1,1,
28,7,1989,22,62,sole sp,1,,7
28,7,1989,22,63,pogo imbe,1,1,
28,7,1989,22,63,sole sp,1,,7
28,7,1989,22,64,phei dese,1,1,
28,7,1989,22,64,sole sp,1,,7
28,7,1989,22,65,sole sp,1,,7
28,7,1989,22,66,sole sp,1,,7
28,7,1989,22,67,irid prui,1,1,
28,7,1989,22,67,sole sp,1,,7
28,7,1989,22,71,phei xero,1,1,
28,7,1989,22,72,irid prui,1,1,
28,7,1989,22,72,phei xero,1,1,
28,7,1989,22,73,phei xero,1,2,
28,7,1989,22,73,sole sp,1,,7
28,7,1989,22,74,phei xero,1,3,
28,7,1989,22,75,phei xero,1,1,
28,7,1989,22,76,cono insa,1,1,
28,7,1989,22,76,sole sp,1,,7
28,7,1989,22,77,cono insa,1,1,
28,7,1989,22,77,myrm mimi,1,1,
28,7,1989,22,77,pogo dese,1,1,
28,7,1989,22,77,sole sp,1,,7
25,7,1989,23,12,phei xero,2,5,
25,7,1989,23,13,cono insa,1,1,
25,7,1989,23,13,phei xero,2,3,
25,7,1989,23,13,sole sp,1,,7
25,7,1989,23,14,phei xero,1,1,
25,7,1989,23,15,sole sp,1,,7
25,7,1989,23,16,myrm mexi,1,1,
25,7,1989,23,16,phei xero,2,2,
25,7,1989,23,17,phei xero,1,1,
25,7,1989,23,17,sole sp,1,,7
25,7,1989,23,21,myrm mexi,1,1,
25,7,1989,23,22,irid prui,2,2,
25,7,1989,23,22,phei xero,1,3,
25,7,1989,23,22,sole sp,1,,7
25,7,1989,23,24,phei xero,1,1,
25,7,1989,23,25,cono insa,1,1,
25,7,1989,23,25,phei sita,1,1,
25,7,1989,23,25,phei xero,1,3,
25,7,1989,23,26,phei xero,2,5,
25,7,1989,23,27,phei xero,3,5,
25,7,1989,23,27,sole sp,1,,7
25,7,1989,23,32,cono insa,1,1,
25,7,1989,23,32,sole sp,1,,7
25,7,1989,23,33,cono insa,1,1,
25,7,1989,23,33,phei xero,1,3,
25,7,1989,23,34,cono insa,1,1,
25,7,1989,23,34,phei xero,2,4,
25,7,1989,23,35,cono insa,1,1,
25,7,1989,23,37,irid prui,1,1,
25,7,1989,23,37,phei xero,1,1,
25,7,1989,23,41,cono insa,1,1,
25,7,1989,23,41,phei xero,1,2,
25,7,1989,23,42,phei xero,1,2,
25,7,1989,23,43,crem sp,1,1,
25,7,1989,23,43,irid prui,1,1,
25,7,1989,23,43,phei xero,1,1,
25,7,1989,23,43,sole sp,1,,7
25,7,1989,23,44,cono bico,1,1,
25,7,1989,23,45,cono insa,1,1,
25,7,1989,23,45,phei xero,1,1,
25,7,1989,23,47,sole sp,1,,7
25,7,1989,23,51,myrm mexi,1,1,
25,7,1989,23,52,irid prui,1,1,
25,7,1989,23,52,phei xero,1,3,
25,7,1989,23,52,sole sp,1,,7
25,7,1989,23,54,cono insa,1,2,
25,7,1989,23,54,crem sp,1,2,
25,7,1989,23,54,sole sp,1,,7
25,7,1989,23,55,sole sp,1,,7
25,7,1989,23,56,crem sp,1,1,
25,7,1989,23,57,phei sita,1,1,
25,7,1989,23,61,irid prui,1,1,
25,7,1989,23,62,irid prui,1,1,
25,7,1989,23,62,phei sita,1,1,
25,7,1989,23,62,phei xero,1,2,
25,7,1989,23,63,phei xero,1,1,
25,7,1989,23,64,cono insa,1,1,
25,7,1989,23,64,phei xero,1,3,
25,7,1989,23,65,cono insa,1,1,
25,7,1989,23,65,crem sp,1,1,
25,7,1989,23,66,cono insa,1,1,
25,7,1989,23,66,irid prui,1,1,
25,7,1989,23,67,cono insa,1,1,
25,7,1989,23,67,phei xero,1,3,
25,7,1989,23,67,sole sp,1,,7
25,7,1989,23,71,phei dese,1,1,
25,7,1989,23,71,phei xero,1,3,
25,7,1989,23,72,phei xero,1,2,
25,7,1989,23,73,cono insa,2,2,
25,7,1989,23,73,phei xero,1,3,
25,7,1989,23,73,sole sp,1,,7
25,7,1989,23,74,phei sita,1,1,
25,7,1989,23,74,phei xero,1,1,
25,7,1989,23,75,phei sita,1,1,
25,7,1989,23,76,irid prui,1,3,
25,7,1989,23,76,phei dese,1,2,
25,7,1989,23,76,phei xero,1,2,
25,7,1989,23,77,crem sp,1,1,
25,7,1989,23,77,phei xero,3,6,
20,7,1989,24,11,phei xero,1,1,
20,7,1989,24,12,phei xero,1,2,
20,7,1989,24,13,phei xero,2,3,
20,7,1989,24,13,sole sp,1,,7
20,7,1989,24,14,phei dese,1,1,
20,7,1989,24,15,phei xero,3,4,
20,7,1989,24,16,cono insa,1,1,
20,7,1989,24,16,irid prui,1,1,
20,7,1989,24,21,sole xylo,1,,7
20,7,1989,24,22,phei xero,1,4,
20,7,1989,24,23,phei xero,1,2,
20,7,1989,24,25,irid prui,1,1,
20,7,1989,24,33,irid prui,1,1,
20,7,1989,24,34,cono insa,1,1,
20,7,1989,24,34,sole xylo,1,,7
20,7,1989,24,35,irid prui,1,1,
20,7,1989,24,36,irid prui,1,1,
20,7,1989,24,37,sole sp,1,,7
20,7,1989,24,41,myrm depi,1,1,
20,7,1989,24,41,phei xero,1,2,
20,7,1989,24,42,pogo dese,1,1,
20,7,1989,24,43,irid prui,1,1,
