prodID,satellite,year,month,day,stdev,mean,median,min,max,variance,numpixels,pctcloud,SLC
LE07_L1TP_034038_20000313_20161003_01_T1,7,2000,3,13,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20000320_20161003_01_T1,7,2000,3,20,0.01201192,0.118473387,0.1169,0.0861,0.1824,0.000144286,5625,0,on
LE07_L1TP_034038_20000329_20161002_01_T1,7,2000,3,29,0.01193279,0.106406596,0.1049,0.0747,0.178,0.000142391,5625,0,on
LE07_L1TP_035038_20000405_20161003_01_T1,7,2000,4,5,0.011331893,0.113084338,0.1115,0.0825,0.1734,0.000128412,5625,0,on
LE07_L1TP_034038_20000414_20161002_01_T1,7,2000,4,14,0.01050321,0.10857856,0.1072,0.0793,0.1569,0.000110317,5625,0,on
LE07_L1TP_035038_20000421_20161001_01_T1,7,2000,4,21,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_034038_20000430_20161001_01_T1,7,2000,4,30,0.009997623,0.103344498,0.1021,0.0767,0.1572,1.00E-04,5625,0,on
LE07_L1TP_035038_20000507_20161001_01_T1,7,2000,5,7,0.010068823,0.108994116,0.1076,0.0777,0.1678,0.000101381,5625,0,on
LE07_L1TP_034038_20000516_20161001_01_T1,7,2000,5,16,0.008953339,0.107711147,0.1064,0.0813,0.1634,8.02E-05,5625,0,on
LE07_L1TP_035038_20000523_20161001_01_T1,7,2000,5,23,0.010087147,0.108558578,0.1071,0.0838,0.176,0.000101751,5625,0,on
LE07_L1TP_034038_20000601_20161001_01_T1,7,2000,6,1,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20000608_20161002_01_T1,7,2000,6,8,0.010472387,0.103767076,0.1023,0.0767,0.1778,0.000109671,5625,0,on
LE07_L1TP_034038_20000617_20161001_01_T1,7,2000,6,17,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20000624_20161001_01_T1,7,2000,6,24,0.015636088,0.107356059,0.10715,0.0329,0.2167,0.000244487,5625,13.74222222,on
LE07_L1TP_034038_20000703_20161001_01_T1,7,2000,7,3,0.021554113,0.124952889,0.1219,0.0762,0.2476,0.00046458,5625,0,on
LE07_L1TP_035038_20000710_20161001_01_T1,7,2000,7,10,0.021681629,0.152559822,0.1509,0.1002,0.2784,0.000470093,5625,0,on
LE07_L1TP_034038_20000719_20161002_01_T1,7,2000,7,19,0.022376539,0.158201209,0.1544,0.105,0.2886,0.00050071,5625,0,on
LE07_L1TP_035038_20000726_20161001_01_T1,7,2000,7,26,0.022606378,0.15606544,0.1524,0.1067,0.3067,0.000511048,5625,0,on
LE07_L1TP_034038_20000804_20161002_01_T1,7,2000,8,4,0.019443266,0.143178649,0.1399,0.1031,0.247,0.000378041,5625,0,on
LE07_L1TP_035038_20000811_20161001_01_T1,7,2000,8,11,0.01606915,0.128782141,0.1255,0.0916,0.2018,0.000258218,5625,58.98666667,on
LE07_L1TP_034038_20000820_20161002_01_T1,7,2000,8,20,0.024000027,0.129748036,0.1254,0.0756,0.2677,0.000576001,5625,0,on
LE07_L1TP_035038_20000827_20161002_01_T1,7,2000,8,27,0.026131767,0.142793724,0.1384,0.0907,0.2778,0.000682869,5625,0,on
LE07_L1TP_034038_20000905_20161001_01_T1,7,2000,9,5,0.024512193,0.138826311,0.1359,0.0816,0.2888,0.000600848,5625,0,on
LE07_L1TP_035038_20000912_20161001_01_T1,7,2000,9,12,0.024186092,0.145387396,0.1408,0.0967,0.3307,0.000584967,5625,0,on
LE07_L1TP_034038_20000921_20161002_01_T1,7,2000,9,21,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20000928_20161002_01_T1,7,2000,9,28,0.020314509,0.123642489,0.1198,0.0735,0.2781,0.000412679,5625,0,on
LE07_L1TP_034038_20001007_20161002_01_T1,7,2000,10,7,0.013279017,0.106092989,0.1052,0.0608,0.1642,0.000176332,5625,45.22666667,on
LE07_L1TP_035038_20001014_20161002_01_T1,7,2000,10,14,0.013338931,0.109083068,0.1077,0.0747,0.1742,0.000177927,5625,82.15111111,on
LE07_L1TP_034038_20001023_20161001_01_T1,7,2000,10,23,0.025026237,0.139033345,0.1349,0.0766,0.2719,0.000626313,5625,0.035555556,on
LE07_L1TP_035038_20001030_20161002_01_T1,7,2000,10,30,0.025483909,0.143700018,0.1397,0.0767,0.2866,0.00064943,5625,0,on
LE07_L1TP_034038_20001108_20161002_01_T1,7,2000,11,8,0.030274647,0.152724849,0.151,0.0629,0.2935,0.000916554,5625,0.124444444,on
LE07_L1TP_035038_20001115_20161001_01_T1,7,2000,11,15,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_034038_20001124_20161001_01_T1,7,2000,11,24,0.047062926,0.168017369,0.1631,0.0734,0.3269,0.002214919,5625,0,on
LE07_L1TP_035038_20001201_20161002_01_T1,7,2000,12,1,0.056588147,0.173601825,0.1631,0.0661,0.3398,0.003202218,5625,2.595555556,on
LE07_L1TP_034038_20001210_20161001_01_T1,7,2000,12,10,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20001217_20161002_01_T1,7,2000,12,17,0.079853773,0.228767733,0.2248,0.071,0.4287,0.006376625,5625,0,on
LE07_L1TP_034038_20001226_20161001_01_T1,7,2000,12,26,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20010102_20161001_01_T1,7,2001,1,2,0.090797981,0.254785275,0.2537,0.0957,0.4762,0.008244273,5625,1.12,on
LE07_L1TP_034038_20010111_20161002_01_T1,7,2001,1,11,0.101235403,0.299594773,0.3053,0.1022,0.5298,0.010248607,5625,0,on
LE07_L1TP_035038_20010118_20161001_01_T1,7,2001,1,18,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1GT_034038_20010127_20161001_01_T2,7,2001,1,27,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20010203_20161002_01_T1,7,2001,2,3,0.090358825,0.300769813,0.3072,0.1032,0.5305,0.008164717,5625,0,on
LE07_L1TP_034038_20010212_20161002_01_T1,7,2001,2,12,0.082978428,0.317884213,0.326,0.1244,0.5262,0.00688542,5625,0,on
LE07_L1TP_035038_20010219_20160930_01_T1,7,2001,2,19,0.076621183,0.32512896,0.3338,0.1268,0.5346,0.005870806,5625,0,on
LE07_L1TP_034038_20010228_20161002_01_T1,7,2001,2,28,0.067583184,0.319071271,0.3237,0.1244,0.4921,0.004567487,5625,0,on
LE07_L1TP_035038_20010307_20161001_01_T1,7,2001,3,7,0.044022791,0.354178125,0.3622,0.2033,0.4646,0.001938006,5625,76.67555556,on
LE07_L1TP_034038_20010316_20161002_01_T1,7,2001,3,16,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20010323_20161002_01_T1,7,2001,3,23,0.03543266,0.286303644,0.2837,0.1768,0.4824,0.001255473,5625,0,on
LE07_L1TP_034038_20010401_20160930_01_T1,7,2001,4,1,0.023191609,0.225872391,0.2246,0.1585,0.3669,0.000537851,5625,0,on
LE07_L1TP_035038_20010408_20160930_01_T1,7,2001,4,8,0.026237453,0.235174844,0.2333,0.1505,0.4088,0.000688404,5625,0,on
LE07_L1TP_034038_20010417_20161001_01_T1,7,2001,4,17,0.017233417,0.194655751,0.1949,0.133,0.2981,0.000296991,5625,0,on
LE07_L1TP_035038_20010424_20161002_01_T1,7,2001,4,24,0.017969576,0.189210258,0.1895,0.1273,0.2845,0.000322906,5625,0,on
LE07_L1TP_034038_20010503_20161001_01_T1,7,2001,5,3,0.014145231,0.16540544,0.1651,0.12,0.2422,0.000200088,5625,0,on
LE07_L1TP_035038_20010510_20160930_01_T1,7,2001,5,10,0.014608373,0.161135716,0.1604,0.1163,0.2377,0.000213405,5625,0,on
LE07_L1TP_034038_20010519_20161001_01_T1,7,2001,5,19,0.022473679,0.203285707,0.2048,0.136,0.3127,0.000505066,5625,0,on
LE07_L1TP_035038_20010526_20160929_01_T1,7,2001,5,26,0.018317226,0.161661707,0.1602,0.1064,0.276,0.000335521,5625,0,on
LE07_L1TP_034038_20010604_20161001_01_T1,7,2001,6,4,0.019210097,0.156222364,0.154,0.1021,0.2655,0.000369028,5625,0,on
LE07_L1TP_035038_20010611_20161001_01_T1,7,2001,6,11,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_034038_20010620_20161001_01_T1,7,2001,6,20,0.021033195,0.156272444,0.1541,0.0957,0.2972,0.000442395,5625,0,on
LE07_L1TP_035038_20010627_20160929_01_T1,7,2001,6,27,0.024996977,0.169000267,0.1673,0.0957,0.3002,0.000624849,5625,0,on
LE07_L1TP_034038_20010706_20161001_01_T1,7,2001,7,6,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20010713_20160929_01_T1,7,2001,7,13,0.028772941,0.170087556,0.1653,0.1025,0.3365,0.000827882,5625,0,on
LE07_L1TP_034038_20010722_20161001_01_T1,7,2001,7,22,0.036553825,0.181405422,0.1745,0.1131,0.3904,0.001336182,5625,0,on
LE07_L1TP_035038_20010729_20161001_01_T1,7,2001,7,29,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_034038_20010807_20161001_01_T1,7,2001,8,7,0.028144857,0.165535876,0.1622,0.1119,0.3566,0.000792133,5625,0,on
LE07_L1GT_035038_20010814_20160930_01_T2,7,2001,8,14,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_034038_20010823_20160929_01_T1,7,2001,8,23,0.036976176,0.226762027,0.2242,0.1327,0.4565,0.001367238,5625,0,on
LE07_L1TP_035038_20010830_20161001_01_T1,7,2001,8,30,0.035141048,0.232812498,0.2275,0.1343,0.4404,0.001234893,5625,0,on
LE07_L1TP_034038_20010908_20161001_01_T1,7,2001,9,8,0.030180507,0.193461582,0.1881,0.1244,0.3883,0.000910863,5625,0,on
LE07_L1TP_035038_20010915_20160929_01_T1,7,2001,9,15,0.034188019,0.212867849,0.2084,0.1258,0.4286,0.001168821,5625,3.733333333,on
LE07_L1TP_034038_20010924_20160929_01_T1,7,2001,9,24,0.029533512,0.202692,0.1976,0.1319,0.3809,0.000872228,5625,0,on
LE07_L1GT_035038_20011001_20160929_01_T2,7,2001,10,1,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20011017_20161001_01_T1,7,2001,10,17,0.022709388,0.156195076,0.152,0.0986,0.2935,0.000515716,5625,0,on
LE07_L1TP_034038_20011026_20160929_01_T1,7,2001,10,26,0.019473569,0.143549084,0.1412,0.0987,0.2726,0.00037922,5625,0,on
LE07_L1TP_035038_20011102_20160930_01_T1,7,2001,11,2,0.021895116,0.146380907,0.1434,0.0945,0.3009,0.000479396,5625,0,on
LE07_L1TP_034038_20011111_20160929_01_T1,7,2001,11,11,0.021638474,0.147059111,0.1433,0.0958,0.2836,0.000468224,5625,0,on
LE07_L1TP_034038_20011127_20160929_01_T1,7,2001,11,27,0.018050314,0.133022418,0.1305,0.0775,0.2628,0.000325814,5625,0,on
LE07_L1TP_035038_20011204_20160929_01_T1,7,2001,12,4,0.018274618,0.145774791,0.1438,0.0903,0.2486,0.000333962,5625,0,on
LE07_L1TP_034038_20011213_20160929_01_T1,7,2001,12,13,0.017861761,0.137577849,0.1371,0.0809,0.2273,0.000319043,5625,0,on
LE07_L1TP_035038_20011220_20160929_01_T1,7,2001,12,20,0.016934169,0.125967929,0.1232,0.0808,0.2235,0.000286766,5625,0,on
LE07_L1TP_034038_20011229_20160929_01_T1,7,2001,12,29,0.014894788,0.115968853,0.1149,0.0623,0.1859,0.000221855,5625,0,on
LE07_L1TP_035038_20020105_20160929_01_T1,7,2002,1,5,0.016207901,0.127656533,0.1257,0.0846,0.2062,0.000262696,5625,0,on
LE07_L1TP_034038_20020114_20160929_01_T1,7,2002,1,14,0.01538799,0.121258169,0.12,0.0797,0.1887,0.00023679,5625,0,on
LE07_L1TP_035038_20020121_20160930_01_T1,7,2002,1,21,0.015282709,0.124601316,0.1232,0.0811,0.2218,0.000233561,5625,0,on
LE07_L1TP_034038_20020130_20160929_01_T1,7,2002,1,30,0.0131926,0.12706464,0.1261,0.0856,0.1801,0.000174045,5625,0,on
LE07_L1TP_035038_20020206_20160929_01_T1,7,2002,2,6,0.016575197,0.129381849,0.1286,0.0727,0.2189,0.000274737,5625,0,on
LE07_L1TP_034038_20020215_20160929_01_T1,7,2002,2,15,0.009871171,0.090949276,0.0907,0.0581,0.129,9.74E-05,5625,10.38222222,on
LE07_L1TP_035038_20020222_20160930_01_T1,7,2002,2,22,0.014930773,0.127719076,0.1265,0.0835,0.195,0.000222928,5625,0,on
LE07_L1TP_034038_20020303_20160929_01_T1,7,2002,3,3,0.013260429,0.120809938,0.12,0.083,0.1765,0.000175839,5625,0,on
LE07_L1TP_035038_20020310_20160929_01_T1,7,2002,3,10,0.01205231,0.127456533,0.1272,0.0931,0.1816,0.000145258,5625,0,on
LE07_L1TP_034038_20020319_20160929_01_T1,7,2002,3,19,0.011268767,0.111761316,0.1111,0.0785,0.1588,0.000126985,5625,0,on
LE07_L1TP_035038_20020326_20160929_01_T1,7,2002,3,26,0.009811322,0.111220142,0.1105,0.0755,0.1641,9.63E-05,5625,0,on
LE07_L1TP_034038_20020404_20160928_01_T1,7,2002,4,4,0.010489517,0.105551822,0.1048,0.0749,0.1492,0.00011003,5625,0,on
LE07_L1TP_035038_20020411_20160928_01_T1,7,2002,4,11,0.010008011,0.110126524,0.1094,0.082,0.1647,0.00010016,5625,0,on
LE07_L1TP_034038_20020420_20160928_01_T1,7,2002,4,20,0.009917468,0.107256249,0.1064,0.0789,0.1568,9.84E-05,5625,0,on
LE07_L1TP_035038_20020427_20160929_01_T1,7,2002,4,27,0.010188681,0.110018756,0.1092,0.0816,0.1646,0.000103809,5625,0,on
LE07_L1TP_034038_20020506_20160928_01_T1,7,2002,5,6,0.00957856,0.111974862,0.1112,0.081,0.1653,9.17E-05,5625,0,on
LE07_L1TP_035038_20020513_20160929_01_T1,7,2002,5,13,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_034038_20020522_20160929_01_T1,7,2002,5,22,0.009419912,0.102027804,0.1011,0.0738,0.1471,8.87E-05,5625,0,on
LE07_L1TP_035038_20020529_20160928_01_T1,7,2002,5,29,0.010037084,0.120770204,0.1199,0.0907,0.1769,0.000100743,5625,0,on
LE07_L1TP_034038_20020607_20160928_01_T1,7,2002,6,7,0.009821826,0.101619858,0.1005,0.071,0.1558,9.65E-05,5625,0,on
LE07_L1TP_035038_20020614_20160928_01_T1,7,2002,6,14,0.009211148,0.102361049,0.1016,0.0752,0.1593,8.48E-05,5625,0,on
LE07_L1TP_034038_20020623_20160928_01_T1,7,2002,6,23,0.009580801,0.1064672,0.1057,0.0798,0.1841,9.18E-05,5625,0,on
LE07_L1TP_035038_20020630_20160929_01_T1,7,2002,6,30,0.008195359,0.110690969,0.1105,0.0828,0.1775,6.72E-05,5625,0,on
LE07_L1TP_034038_20020709_20160928_01_T1,7,2002,7,9,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20020716_20160928_01_T1,7,2002,7,16,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_034038_20020725_20160928_01_T1,7,2002,7,25,0.015590581,0.112814969,0.1107,0.0738,0.2597,0.000243066,5625,0,on
LE07_L1TP_035038_20020801_20160928_01_T1,7,2002,8,1,0.034770229,0.176546364,0.1731,0.0954,0.4029,0.001208969,5625,0,on
LE07_L1TP_034038_20020810_20160928_01_T1,7,2002,8,10,0.072027376,0.33374832,0.3359,0.1416,0.5851,0.005187943,5625,0,on
LE07_L1TP_035038_20020817_20160928_01_T1,7,2002,8,17,0.070985647,0.363001902,0.3609,0.1632,0.6459,0.005038962,5625,0,on
LE07_L1TP_034038_20020826_20160928_01_T1,7,2002,8,26,0.064316303,0.325723342,0.3201,0.1372,0.652,0.004136587,5625,0,on
LE07_L1TP_035038_20020902_20160928_01_T1,7,2002,9,2,0.058783999,0.305270951,0.298,0.1524,0.6455,0.003455559,5625,0,on
LE07_L1TP_034038_20020911_20160929_01_T1,7,2002,9,11,0.059949249,0.329086578,0.3206,0.1597,0.6237,0.003593912,5625,0,on
LE07_L1TP_035038_20020918_20160928_01_T1,7,2002,9,18,0.046540736,0.269779967,0.2658,0.1317,0.4779,0.00216604,5625,24.92444444,on
LE07_L1TP_034038_20020927_20160928_01_T1,7,2002,9,27,0.065234529,0.250366842,0.24725,0.125,0.3933,0.004255544,5625,96.62222222,on
LE07_L1TP_035038_20021004_20160928_01_T1,7,2002,10,4,0.046008242,0.222789653,0.2144,0.1217,0.4861,0.002116758,5625,0,on
LE07_L1TP_034038_20021013_20160929_01_T1,7,2002,10,13,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20021020_20160928_01_T1,7,2002,10,20,0.040293433,0.206107271,0.1982,0.1211,0.427,0.001623561,5625,0,on
LE07_L1TP_034038_20021029_20160928_01_T1,7,2002,10,29,0.036434294,0.186829067,0.1795,0.1084,0.3951,0.001327458,5625,0,on
LE07_L1TP_035038_20021105_20160928_01_T1,7,2002,11,5,0.03276876,0.180811129,0.1747,0.1119,0.4061,0.001073792,5625,0,on
LE07_L1TP_034038_20021114_20160928_01_T1,7,2002,11,14,0.027728963,0.159199911,0.154,0.0849,0.3294,0.000768895,5625,0,on
LE07_L1TP_035038_20021121_20160928_01_T1,7,2002,11,21,0.025313463,0.157457849,0.1548,0.1006,0.3342,0.000640771,5625,0,on
LE07_L1GT_034038_20021130_20160928_01_T2,7,2002,11,30,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20021207_20160927_01_T1,7,2002,12,7,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_034038_20021216_20160927_01_T1,7,2002,12,16,0.018842864,0.128429653,0.1267,0.074,0.2163,0.000355054,5625,0,on
LE07_L1GT_035038_20021223_20160927_01_T2,7,2002,12,23,0.019826412,0.140361493,0.1409,0.0864,0.2638,0.000393087,5625,6.88,on
LE07_L1TP_034038_20030101_20160928_01_T1,7,2003,1,1,0.0176323,0.12800672,0.1274,0.0732,0.2124,0.000310898,5625,0,on
LE07_L1TP_035038_20030108_20160927_01_T1,7,2003,1,8,0.017048592,0.138505825,0.1383,0.09,0.1918,0.000290655,5625,96.33777778,on
LE07_L1TP_034038_20030117_20160927_01_T1,7,2003,1,17,0.016305954,0.124296391,0.123,0.075,0.1997,0.000265884,5625,0,on
LE07_L1TP_035038_20030124_20160928_01_T1,7,2003,1,24,0.016421151,0.128185351,0.1273,0.0717,0.2146,0.000269654,5625,0,on
LE07_L1TP_034038_20030202_20160928_01_T1,7,2003,2,2,0.012599005,0.126737493,0.126,0.0838,0.1979,0.000158735,5625,0,on
LE07_L1TP_035038_20030209_20160928_01_T1,7,2003,2,9,0.019938046,0.12873525,0.129,0.0492,0.1993,0.000397526,5625,24.24888889,on
LE07_L1TP_034038_20030218_20160928_01_T1,7,2003,2,18,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_035038_20030225_20160927_01_T1,7,2003,2,25,0.014671078,0.119793902,0.1182,0.0789,0.2085,0.000215241,5625,0,on
LE07_L1TP_034038_20030306_20160927_01_T1,7,2003,3,6,0.019139691,0.139303129,0.1373,0.0877,0.2129,0.000366328,5625,0,on
LE07_L1TP_035038_20030313_20160927_01_T1,7,2003,3,13,0.012896965,0.113811111,0.1131,0.0799,0.1638,0.000166332,5625,0,on
LE07_L1TP_034038_20030322_20160927_01_T1,7,2003,3,22,0.013943413,0.134514631,0.1335,0.099,0.2018,0.000194419,5625,0,on
LE07_L1TP_035038_20030329_20160927_01_T1,7,2003,3,29,0.012466876,0.112774524,0.112,0.0773,0.1789,0.000155423,5625,0,on
LE07_L1TP_034038_20030407_20160927_01_T1,7,2003,4,7,0.011700344,0.120855733,0.1196,0.0829,0.1875,0.000136898,5625,0,on
LE07_L1TP_035038_20030414_20160928_01_T1,7,2003,4,14,NA,NA,NA,Inf,#NAME?,NA,5625,100,on
LE07_L1TP_034038_20030423_20160927_01_T1,7,2003,4,23,0.010879324,0.125605227,0.1245,0.0905,0.1882,0.00011836,5625,0,on
LE07_L1TP_035038_20030430_20160928_01_T1,7,2003,4,30,0.010046984,0.104764409,0.1035,0.0709,0.1677,0.000100942,5625,0,on
LE07_L1TP_034038_20030509_20160927_01_T1,7,2003,5,9,0.01017355,0.120074471,0.119,0.0922,0.1774,0.000103501,5625,0,on
LE07_L1TP_035038_20030516_20160927_01_T1,7,2003,5,16,0.011214408,0.124612729,0.1233,0.0947,0.1918,0.000125763,5625,0,on
LE07_L1TP_034038_20030525_20160927_01_T1,7,2003,5,25,0.010736093,0.124523876,0.1228,0.0972,0.1834,0.000115264,5625,0,on
LE07_L1TP_035038_20030719_20160927_01_T1,7,2003,7,19,0.012918494,0.108671782,0.1072,0.0713,0.2025,0.000166887,5625,30.25777778,off
LE07_L1TP_034038_20030728_20160927_01_T1,7,2003,7,28,0.0103445,0.098724311,0.0978,0.0707,0.1622,0.000107009,5625,41.28,off
LE07_L1TP_035038_20030804_20160927_01_T1,7,2003,8,4,0.018689778,0.118846072,0.116,0.0759,0.2344,0.000349308,5625,31.89333333,off
LE07_L1TP_034038_20030813_20160927_01_T1,7,2003,8,13,NA,0.1032,0.1032,0.1032,0.1032,NA,5625,99.98222222,off
LE07_L1TP_035038_20030820_20160928_01_T1,7,2003,8,20,0.019243362,0.119324416,0.1166,0.071,0.2069,0.000370307,5625,36.87111111,off
LE07_L1TP_034038_20030829_20160927_01_T1,7,2003,8,29,0.0191981,0.11111289,0.1082,0.0661,0.2413,0.000368567,5625,33.93777778,off
LE07_L1TP_035038_20030921_20160927_01_T1,7,2003,9,21,0.018687637,0.117582489,0.115,0.0716,0.2447,0.000349228,5625,38.57777778,off
LE07_L1TP_034038_20030930_20160927_01_T1,7,2003,9,30,0.018395756,0.113329955,0.1105,0.0734,0.243,0.000338404,5625,32.46222222,off
LE07_L1TP_034038_20031016_20160928_01_T1,7,2003,10,16,0.018921968,0.111767689,0.1093,0.0659,0.2411,0.000358041,5625,33.92,off
LE07_L1TP_035038_20031023_20160927_01_T1,7,2003,10,23,0.019126407,0.120408327,0.1179,0.0687,0.2222,0.000365819,5625,34.24,off
LE07_L1TP_034038_20031101_20160927_01_T1,7,2003,11,1,0.01051375,0.0976137,0.0965,0.0696,0.1454,0.000110539,5625,33.68888889,off
LE07_L1TP_035038_20031108_20160927_01_T1,7,2003,11,8,0.018811941,0.115575674,0.1124,0.0695,0.2323,0.000353889,5625,37.36888889,off
LE07_L1TP_034038_20031117_20160927_01_T1,7,2003,11,17,0.019426004,0.104849584,0.1022,0.0508,0.2079,0.00037737,5625,35.82222222,off
LE07_L1TP_035038_20031124_20160927_01_T1,7,2003,11,24,0.017989772,0.125359721,0.1228,0.0754,0.2338,0.000323632,5625,29.86666667,off
LE07_L1TP_034038_20031203_20160927_01_T1,7,2003,12,3,0.011374021,0.09121313,0.0909,0.0576,0.1461,0.000129368,5625,46.38222222,off
LE07_L1TP_035038_20031210_20160927_01_T1,7,2003,12,10,0.01852944,0.115171987,0.1137,0.0678,0.2221,0.00034334,5625,34.06222222,off
LE07_L1TP_034038_20031219_20160927_01_T1,7,2003,12,19,0.017502405,0.115535188,0.1141,0.0634,0.2058,0.000306334,5625,33.20888889,off
LE07_L1TP_035038_20031226_20160926_01_T1,7,2003,12,26,0.016598568,0.112970071,0.1117,0.0649,0.1985,0.000275512,5625,37.15555556,off
LE07_L1TP_034038_20040104_20160926_01_T1,7,2004,1,4,0.019313606,0.114766625,0.1134,0.0614,0.2038,0.000373015,5625,43.37777778,off
LE07_L1TP_035038_20040111_20160926_01_T1,7,2004,1,11,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1TP_034038_20040120_20160926_01_T1,7,2004,1,20,0.03842986,0.135652988,0.1288,0.0388,0.2646,0.001476854,5625,61.92,off
LE07_L1TP_035038_20040127_20160926_01_T1,7,2004,1,27,0.048367553,0.147701545,0.13645,0.0579,0.3458,0.00233942,5625,29.81333333,off
LE07_L1TP_034038_20040205_20160926_01_T1,7,2004,2,5,0.071862392,0.188727255,0.1846,0.0541,0.3557,0.005164203,5625,82.25777778,off
LE07_L1TP_035038_20040212_20160926_01_T1,7,2004,2,12,0.063328748,0.165653704,0.1494,0.0631,0.348,0.00401053,5625,31.60888889,off
LE07_L1TP_034038_20040221_20160927_01_T1,7,2004,2,21,NA,NA,NA,Inf,#NAME?,NA,5625,100,off
LE07_L1GT_035038_20040228_20160926_01_T2,7,2004,2,28,0.072247019,0.158238095,0.1241,0.0569,0.2818,0.005219632,5625,98.88,off
LE07_L1TP_034038_20040308_20160926_01_T1,7,2004,3,8,0.06408577,0.162449887,0.1578,0.0543,0.3127,0.004106986,5625,37.24444444,off
LE07_L1TP_035038_20040315_20160927_01_T1,7,2004,3,15,0.094059901,0.240875089,0.2548,0.069,0.4383,0.008847265,5625,29.84888889,off
LE07_L1TP_034038_20040324_20160926_01_T1,7,2004,3,24,0.053728073,0.202679977,0.2131,0.0834,0.3591,0.002886706,5625,37.76,off
LE07_L1TP_035038_20040331_20160927_01_T1,7,2004,3,31,0.033883984,0.162073316,0.1681,0.0755,0.2507,0.001148124,5625,30.84444444,off
LE07_L1TP_034038_20040409_20160926_01_T1,7,2004,4,9,0.021397274,0.143475199,0.1438,0.08,0.2336,0.000457843,5625,39.57333333,off
LE07_L1TP_035038_20040416_20160926_01_T1,7,2004,4,16,0.021342085,0.15501999,0.1554,0.088,0.2339,0.000455485,5625,29.03111111,off
LE07_L1TP_034038_20040425_20160926_01_T1,7,2004,4,25,0.014034135,0.13598512,0.1354,0.0975,0.2033,0.000196957,5625,39.30666667,off
LE07_L1TP_035038_20040502_20160926_01_T1,7,2004,5,2,0.012916073,0.135416196,0.1342,0.1001,0.1853,0.000166825,5625,30.18666667,off
LE07_L1TP_034038_20040511_20160926_01_T1,7,2004,5,11,0.012168967,0.124229938,0.1225,0.093,0.1818,0.000148084,5625,39.78666667,off
LE07_L1TP_035038_20040518_20160927_01_T1,7,2004,5,18,0.011310937,0.12558466,0.1245,0.0886,0.1858,0.000127937,5625,35.21777778,off
LE07_L1TP_034038_20040527_20160927_01_T1,7,2004,5,27,0.014859801,0.128633559,0.1272,0.0887,0.2,0.000220814,5625,34.31111111,off
LE07_L1TP_035038_20040603_20160926_01_T1,7,2004,6,3,0.012463911,0.126518334,0.1253,0.0936,0.1828,0.000155349,5625,30.86222222,off
LE07_L1TP_034038_20040612_20160926_01_T1,7,2004,6,12,0.012415459,0.117917043,0.1168,0.081,0.1921,0.000154144,5625,42.52444444,off
LE07_L1TP_035038_20040619_20160926_01_T1,7,2004,6,19,0.012862542,0.119532752,0.1184,0.0858,0.1875,0.000165445,5625,37.84888889,off
LE07_L1TP_034038_20040628_20160926_01_T1,7,2004,6,28,0.014139314,0.11755355,0.1166,0.0796,0.1825,0.00019992,5625,34.89777778,off
LE07_L1TP_035038_20040705_20160926_01_T1,7,2004,7,5,0.013147985,0.125158962,0.12415,0.0842,0.1882,0.00017287,5625,29.77777778,off
LE07_L1TP_034038_20040714_20160926_01_T1,7,2004,7,14,0.008153412,0.118634545,0.1191,0.0974,0.1399,6.65E-05,5625,97.06666667,off
LE07_L1TP_035038_20040721_20160926_01_T1,7,2004,7,21,0.013445721,0.117974872,0.1175,0.0732,0.1787,0.000180787,5625,30.45333333,off
LE07_L1TP_034038_20040730_20160926_01_T1,7,2004,7,30,0.016213376,0.124698948,0.1223,0.085,0.241,0.000262874,5625,42.56,off
